fe-1,fe-2,CIHigh,CILow,MOS
0.18706322056940494,0.13856103676909604,2.694792401,1.945207599,2.32
0.26325231291853884,-0.05696816382845033,1.363997599,1.102669068,1.233333333
0.14198665736224145,0.06988871290133145,3.0643401,2.528252492,2.796296296
-0.020719197512518037,0.1594323233346314,4.586922149,4.190855629,4.388888889
-0.03350138248422474,-0.018698180838881324,3.857237033,3.384142278,3.620689655
0.2349561841614194,-0.09464892635971056,1.377270849,1.056062484,1.216666667
-0.04326579341012645,-0.02931944419642222,2.637035504,2.190550702,2.413793103
-0.051174437161686216,-0.04742299524127252,3.257015236,2.742984764,3.0
-0.012940506910162844,-0.09147516338991643,1.770033908,1.363299425,1.566666667
-0.04398446172282879,0.10454694058384041,2.241733096,1.758266904,2.0
-0.04033465033624291,-0.06433420509680654,1.621677784,1.278322216,1.45
-0.05081490099005914,-0.04739621380605201,3.444807906,3.003467956,3.224137931
-0.06278150479467969,-0.0024427152837932973,3.454788469,2.978544864,3.216666667
-0.00735522635690582,-0.08089572199101926,3.460340236,2.987935627,3.224137931
-0.006833438197889135,-0.035065364971155304,3.923636291,3.335622968,3.62962963
-0.030220570416516407,-0.06431916996992641,3.348464581,2.85843197,3.103448276
5.4837502230747825e-05,-0.08504125654771118,1.765816215,1.400850451,1.583333333
-0.030209385513447345,-0.06430856411685996,3.430356437,3.002976896,3.216666667
-0.07530383351389344,-0.030859403856580994,2.624756782,2.153020996,2.388888889
0.16304894412597587,-0.08178593344242195,1.26447695,1.068856384,1.166666667
-0.011588228679740346,-0.0354265074513225,3.94604759,3.313211669,3.62962963
-0.06906272046095592,0.06320980143823549,4.373132173,3.780713981,4.076923077
-0.07537170577699494,-0.030867025914230673,3.051922047,2.603250367,2.827586207
0.021232476111538688,0.033246087661996125,4.592530589,4.157469411,4.375
0.019124895257027062,0.033084758787553896,4.386792309,3.909503987,4.148148148
-0.015844290741940093,-0.04842850977486961,3.531309226,3.020414912,3.275862069
-0.06899675290521426,0.06321309253513345,4.225768921,3.636300045,3.931034483
0.0011759924221868743,0.11435448670892755,3.210241176,2.419388454,2.814814815
-0.06899797691295949,0.06321069980731497,4.329362543,3.770637457,4.05
-0.060475728632950976,-0.002268296295549557,3.653463529,3.070674402,3.362068966
0.13420891710446115,0.01671257559218005,3.764962853,3.028140595,3.396551724
-0.07467752994545868,-0.030813728390121184,3.24043084,2.828534677,3.034482759
-0.07501762579208862,-0.030836297803262767,3.060916712,2.639083288,2.85
-0.006831852127336144,-0.035054304359082175,4.24461591,3.686418572,3.965517241
-0.0764476594090169,0.03730126062249449,2.535804889,2.019750667,2.277777778
-0.030177109650861497,-0.06430587273352982,3.394160216,2.89155407,3.142857143
0.0407641844016814,0.14567414347264876,4.785550297,4.325560814,4.555555556
0.015183578324446705,0.0032192803994277232,2.646890722,2.056812981,2.351851852
0.007784055026016067,-0.061929526128567315,3.824198457,3.329647696,3.576923077
-0.033586844473412765,-0.018701275929641787,3.720526178,3.246140488,3.483333333
-0.0025430874451602362,0.03141169667960061,4.672867535,4.18920143,4.431034483
-0.036373164477760025,0.04722441398846694,4.549695967,4.021732605,4.285714286
-0.088551350527662,0.013989376857976873,3.462234023,3.020524597,3.24137931
-0.06270337913045301,-0.0024336854519091257,3.846189416,3.296667727,3.571428571
0.018194756379068526,0.03301988004199106,3.002162168,2.354980689,2.678571429
-0.029822214674035404,-0.06429059005670079,2.653067263,2.154625045,2.403846154
-0.05704670141261289,-0.03587235281015454,1.91045444,1.503338664,1.706896552
-0.0363744601745634,0.04722319556860558,4.364099225,3.778757918,4.071428571
-0.07180956252649767,-0.012712324869563344,2.790403103,2.276263564,2.533333333
0.01924709802617202,0.09732642430044706,2.986568337,2.293431663,2.64
-0.050941996195657854,-0.04740333241757779,3.249159055,2.784174278,3.016666667
0.04503317939754702,-0.11130833638632777,1.642556938,1.324109728,1.483333333
-0.02950709172295592,-0.06426379241816083,3.324814232,2.847599561,3.086206897
0.006770880878684861,0.014099246635179549,3.09915415,2.442512516,2.770833333
-0.0945242618777344,0.07966396896931571,3.453428328,2.925882017,3.189655172
0.22764149094185815,0.07018916034347093,2.156586714,1.73996501,1.948275862
0.08285220855284774,0.10276380853968463,2.486585659,1.977700056,2.232142857
