fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,CIHigh,CILow,MOS
-0.008433647174676073,-0.03857075601094141,-0.01673166168165694,-0.1477243249762119,-0.13145922961853013,-0.01860573869788481,4.119839898,3.472752695,3.796296296
-0.0016445623806397378,0.03570119993129818,0.004225284098989201,0.09888593564018996,-0.09723333615758653,0.09751588632858876,1.592996662,1.240336671,1.416666667
0.24496216920629815,0.07620357786628747,0.1703013052972024,-0.04128079741292509,0.02235053919307387,-0.22093485090148587,3.075559963,2.385978499,2.730769231
-0.014284530039487695,-0.06491387841226418,-0.0064174219475501195,-0.046632138458477045,0.10593473776233599,0.007404964197296428,2.501572021,1.9811866,2.24137931
-0.0086447573880891,0.18849501680359637,0.2779502013401055,-0.11278425213903609,0.0828375291753979,-0.02145318762350173,1.284138137,1.015861863,1.15
-0.08356943972800832,0.01936566922154004,0.04610604321668559,0.04716787311440811,-0.043524755161513884,0.06254327800360973,1.529546306,1.23712036,1.383333333
-0.010788886622951787,-0.07451811193580364,-0.018991119787992308,-0.14100990317230483,0.02477365171653046,-0.005500912302759788,4.518530885,4.014802449,4.266666667
-0.009325555248336215,-0.06721679812765423,0.0028720088575341527,-0.03251834694776047,-0.035561953591687255,0.0027016895414715696,4.442228583,3.928141788,4.185185185
-0.12074170041283189,0.03993517962013929,-0.060305715632575106,0.045897723837312374,-0.09528606356596926,0.10537836705996455,1.513780279,1.186219721,1.35
-0.008202151390128552,0.2549420812951222,-0.004601802747731786,-0.013169737310073615,0.05177440758167676,0.010761786871148265,1.294254321,1.050573265,1.172413793
-0.010594214067294999,-0.07738118282398208,-0.018461030755181008,-0.13944562785723208,0.025859815919488573,-0.0048691034412236545,3.469450144,2.923406999,3.196428571
-0.009789124756084532,0.062197647021232434,0.14500417038818414,0.049944438104115474,-0.036909787510601845,0.002951625345287716,1.552327478,1.206293212,1.379310345
-0.013303579684962721,-0.04354970437395993,0.007059426512508508,0.023927743637341268,0.03637965983503922,0.009547148862993333,3.574117983,3.046571672,3.310344828
-0.013510993742316508,-0.07597439893820368,-0.004391227095667662,-0.04061013479221354,0.1101892949614767,0.009818703172104407,2.728559181,2.057155105,2.392857143
0.1031878485539443,-0.016374841653447186,0.10078404764486432,0.09447091097948715,-0.0211517169908887,-0.07772448600802641,3.665622055,3.092998635,3.379310345
-0.02009417575465602,0.004198112568848293,0.0033989967775465333,0.04362087017581047,0.09573112050066135,0.009951307024314831,3.109396031,2.640603969,2.875
-0.006850773273881783,-0.042742507507197255,-0.18158298995885655,0.04739953382145805,-0.07193949361257708,0.02791863723184241,2.405101776,1.828231558,2.116666667
-0.00992389222905355,-0.05783722695098325,0.014128573775546932,0.03815240497086185,-0.02947699100855339,0.010074183456653814,3.884859971,3.329425744,3.607142857
-0.010145764562397942,-0.025912195888059802,-0.05251490708955356,0.11449670082940458,-0.08814539259063135,0.022239220898418493,3.523768328,2.976231672,3.25
0.1614808367324027,0.03928535990809535,-0.06013183657611259,0.11156477256188543,0.07632694712197532,-0.1063468964904188,1.400678788,1.15104535,1.275862069
-0.013554780471862767,-0.04014335373626074,0.006435301090514708,0.02206749970336327,0.035069520729982054,0.008808267799434737,3.772468808,3.193048433,3.482758621
-0.008790188940315963,0.16282714695940992,0.01112507919198169,0.04805425898831441,-0.020529756931006234,0.013360339585692892,1.467294188,1.153395467,1.310344828
