fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,CIHigh,CILow,MOS
0.0378334911792853,0.06560597607866003,0.007465291069441545,0.021050017478351044,0.010980658849551468,-0.02120707961337591,0.0035808648782478638,-0.0913699773796498,0.013754953588324098,-0.019444963660202028,-0.01779855315629447,0.0052092836707846035,0.019116563315285887,0.02895574317945314,0.004747301240295459,-0.010881833927170995,-0.012035856080708143,0.01990915826096342,-0.002038773212968244,-0.015515932865011607,3.884859971,3.329425744,3.607142857
0.09675136326948525,0.011552162680793256,0.08394945880216152,0.038504313435381146,0.012512686186943163,0.06798246971763472,0.04253997529387717,0.07337365698857334,0.03634674926162026,-0.12197900786887052,0.00021192435104409676,0.07299814959604711,0.02318718231953395,0.03401683835623213,0.07455541827071586,0.008386252542800026,-0.013463586393008457,0.0631115935812314,-0.011307454022127305,0.08144591082951222,3.523768328,2.976231672,3.25
-0.012222227704411988,-0.029540333878188774,-0.09232485846880463,-0.02152238876345304,-0.04800349988350269,0.010510142483907746,0.0389109928540554,0.029623509830668804,0.02829226691147462,-0.0315922401248292,-0.03690140802211464,0.036611904859511185,0.025769580562900594,0.03392299769162827,0.042212350022545246,0.018482847015427347,-0.8014251339204287,-0.004419994703402133,-0.02992978677330017,-0.030432091699735944,1.400678788,1.15104535,1.275862069
-0.02373812901483152,0.04214898301978281,0.01314109565206522,0.025047762903139228,0.019935216592112934,-0.025132951285277323,0.024229855880493124,0.0812156862356358,0.02905182762299663,-0.013079294649143989,-0.019555447939121656,-0.011314488279276188,0.04321138861618895,0.018270063114313655,0.015679109737375768,-0.007267708110586243,-0.0006754304973090331,0.020587236708250963,0.03798720995821596,-0.022571189841287278,3.772468808,3.193048433,3.482758621
-0.022719431946924266,0.01295289926781718,0.05029942205375798,-0.05282974370782019,0.06602742900791904,0.3296915781898702,-0.05230703071886214,0.045879219413921465,-0.10534441199631868,0.10647848871515105,-0.039419793884937646,-0.12489202577595851,0.08103603020600007,0.022684377217230708,-0.12357658683951547,-0.004497490222510436,0.000828136707231354,0.06240551599495877,0.04896879813878563,0.06932199530344853,1.467294188,1.153395467,1.310344828
-0.10707054031060774,0.021237283167806858,0.0027370639322197164,0.0025874088814924357,0.00833855845922663,-0.015600690688419518,0.013680382796133097,0.07147921295618784,-0.06488470094577461,0.007915156383531319,-0.01061888560096149,0.021346850713818283,-0.15119604387975968,-0.01222638433739718,0.006727926075647209,-0.0010726831292920784,0.02914500049510474,0.009424746726008645,0.03475699161604164,-0.0152127664338148,4.766305092,4.305123479,4.535714286
-0.09828918661065526,0.044642478238838705,0.016607937160604692,0.01969286587210446,0.02431691135160861,-0.03170186157666172,-0.004829728081108616,-0.0991609767297562,0.18053572616562397,-0.00796845577853421,-0.016003026670014173,-0.014413076846621442,-0.01028957843306128,0.020405763423043007,0.00598921329933864,0.012019769718387332,-0.027226681569221693,0.004531510651030765,0.001921403272978042,-0.018365573776429087,3.16710629,2.73289371,2.95
-0.015105785793023008,-0.05454665865884972,-0.0043885061974958195,-0.19920375304740007,0.023408223322250465,-0.06187877153915036,0.03847396727990432,-0.0508275510964457,-0.054623546636737394,-0.01851458579863536,-0.01887998345097924,0.001621783516656452,0.1301318175343054,0.016985553141426676,-0.006364434560105077,0.033623924870654624,0.08562382021478662,-0.04629786946318717,0.060321719305126,-0.040693340624807936,2.55951845,1.976195836,2.267857143
-0.08838999566637924,0.05597668267699718,0.01060552486451899,0.011763571011303544,0.01768169117338247,-0.0193506785589361,0.0014240304879158028,0.08613498336418016,0.06705242835679324,-0.014303580097445805,-0.01816644099550806,-0.002005134846914636,0.04363142600626369,0.017705119004422475,0.012074681843797671,-0.015762938391268886,-0.028122310422943286,0.018939477915949333,-0.0039690820588887225,-0.004645621501560944,3.653463529,3.070674402,3.362068966
0.0609325252855583,0.05576158871248881,0.007369682958615061,0.02016009438533821,0.005037368041293842,-0.015782774674385214,0.02366933303305948,0.08037331843266216,-0.003594421569487791,-0.009683102324590296,-0.01493034788766071,0.020371489420583627,0.03504391429041595,0.018114551690525154,0.014484715609308791,-0.00932613194066641,0.01951418736435344,0.017073519871122822,0.040431680469014415,-0.017472297801281133,3.909399125,3.469911219,3.689655172
0.021505602161947523,-0.01762736110959356,-0.028188242592912888,-0.001400646875618743,-0.30062784303163986,0.10594509833625576,-0.06280105512814702,-0.033642629624276915,0.023723045868700207,0.09355438915507724,-0.053842321267573365,-0.22392896074914642,-0.026633238702360465,-0.006016665715521297,0.21343388791368836,-0.10946184362157572,0.011674844968300327,-0.1077238670082229,-0.01979434465757559,-0.03444131613548088,1.543937516,1.222729151,1.383333333
-0.01924670798075608,-0.029079158326206916,0.005522537421479688,-0.000833832113276353,0.011165061966614362,-0.09116339454386517,0.002403736957925429,0.10511275187974968,-0.0631066796245835,0.022596927889646262,-0.004211230326039783,0.017789775087234106,0.060922083143907506,-0.01366634797839834,0.0029751148161260535,0.010625544085927653,0.0703242977055699,-0.001229235743818569,0.07020996302039946,0.004770454356443853,4.452997027,3.975574401,4.214285714
0.018303141681229824,0.03687944204306052,-0.04513226418501851,0.02943544031502982,0.08727701615236307,0.2139633420303422,0.2783869310508218,0.09989082730706239,-0.024275416567215772,-0.04905874934552553,0.0037406963526313945,-0.05933210338102556,0.05831060711999508,-0.01846641489439201,0.032886439039486716,0.02285973702803941,0.1208215036200853,-0.014448824536844129,-0.10381279802141763,-0.03796755452538064,1.74043084,1.328534677,1.534482759
0.008417651337659154,0.044685441523047036,0.0068594350222313215,-0.34492500133011167,0.023972216180636892,0.023968626605875194,-0.0025152467656403654,-0.0841348759969597,-0.0705913350969226,-0.01866605750263529,0.0017377550049357475,0.004801610245623457,-0.029661523739371053,0.05723981017778501,0.010225076790514823,-0.021455740757549233,-0.014935268687508177,-0.008741122648677485,-0.015960159371511042,-0.019050465327035984,4.717505416,4.282494584,4.5
-0.075591644950682,0.05341555859905969,0.01831703029145472,0.011549472959973228,0.015014114394022208,-0.01426279029696756,-0.000834217990778332,0.07362109657489645,0.16206213891243657,-0.009309680055873614,-0.014986568801654979,-0.001466304700850833,0.005066900016773635,0.021103390690551813,0.01255199260114275,-0.009984635965500586,-0.031928276969811674,0.021708557075312454,-0.010949067531800829,-0.010610716206458773,3.228121605,2.771878395,3.0
-0.1128254442654775,-0.0016753157829770186,0.0036645962627157285,0.004692061219140629,0.02040848564456942,-0.08931513364972174,-0.01863206317496864,-0.05665980180320094,-0.0480403333567281,0.0037951482116281147,-0.008822282034040866,-0.007557999912230713,0.09284713790733883,0.003927378188921204,-0.004876142197200467,-0.0019238275883937117,0.010878477468627766,0.0036480799353317355,0.007825776364027828,0.012604799566154113,3.849214939,3.150785061,3.5
