fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,CIHigh,CILow,MOS
0.03751810799027018,-0.0020839286012727266,-0.02035564238678987,-0.008700223225005055,0.013213069266660998,-0.9096559793692682,0.028891099594358878,0.022838619997547747,0.009883145052777749,0.007268062798088197,0.008959640293743548,-0.002403539079336065,-0.01863970837199347,0.0033420344460267305,0.014727881620275706,-0.03405957682584758,0.0051664828294290255,-5.7222472687851014e-05,-0.002910521787449948,0.016131140027285686,-0.0036729067813031304,0.004590734637764185,-0.008696016648724157,-0.010637142220599452,0.0369682577258116,0.021243294748350256,0.0053972707709918095,0.00943175745196894,-0.033852553334571635,-0.0118170202329155,0.015574564627734712,0.007328701978346,0.019835861703381964,0.0034526943520901145,-0.0302138012992672,-0.006521268915653996,-0.009360878629195518,0.0008058989525563049,-0.006418629431914849,-0.04061014060165584,-0.010522006845421757,-0.01658197036797963,-0.018877640362997994,0.029604751753897193,0.0014171497781056135,1.471686809,0.994979857,1.233333333
0.05401687056618509,0.011727460256498472,-0.028238815694423807,0.016371004518137902,-0.02899886245660566,-0.009183090676423061,0.0166747623273833,-0.039172183802735246,0.009763104622188934,-0.011441369182922233,-0.08526315289490194,-0.04171712310240776,-0.023499333775261668,-0.0021326402871151185,0.019449523963552456,0.028698624473258053,0.026801910947021362,0.006849590845325487,-0.01486628884925381,0.03265025937891005,0.02769974313583007,0.012080908558869329,0.10073612645794824,0.005424678709105725,0.021416378310704996,0.26342257601349267,-0.09993973388085656,0.052199059198180964,-0.03493109663386531,-0.030499472911991777,-0.0021084639660962088,0.029273125103791636,0.01447612295658515,-0.00277988280802732,0.025338056298435746,-0.007966036332905603,0.13236164176652507,0.0001781814691606993,0.0559649301425163,-0.039532928252814487,0.007316183461293269,0.01054564697414597,-0.026948696223757174,0.025757081688371108,0.012586450159690662,4.625796982,4.159917303,4.392857143
0.09027297851242493,0.005529838512047554,-0.030323278532949333,-0.00021811606316203742,0.25377973681324995,0.012950370702734793,-0.04703166709613947,0.019204505800829167,0.00033715349439830775,-0.049351083480839775,0.04633377325636481,0.01750372514773504,0.09068336588462028,-0.035507406193791016,0.041704787917799496,-0.041299077739947246,-0.10018431187805256,0.021646872787134654,-0.00897906233555652,0.02235306838029504,-0.08773683405896865,-0.038221556663970785,-0.07703602084264954,-0.017596925013959774,0.0016892468144910243,-0.019711667785740954,-0.002968154543945346,-0.03546651301948162,-0.015158212820070387,0.09719043904638447,0.010116830995298535,0.1342375837406167,0.029320568057490854,0.038705608038339515,0.10999735473239927,-0.013987433178780765,0.0020138848206712194,-0.007319527368286553,-0.21357844892647357,-0.07241849167897291,0.0030892246618805766,0.04164741176429297,-0.0307012583339399,0.13881309036314965,0.030763303121784887,3.28166657,2.785000097,3.033333333
-0.0014759781817741786,0.007495340238121704,-0.005859749768542865,0.004048806463296175,0.000907789887490285,0.0008751704047405053,-0.001873602120130841,-0.00675793903248326,0.004869763000044526,-0.01123817659648476,-0.004536207730970345,0.0022103708969284062,-0.012806155339180225,0.0048527994620568594,0.0033698997048322832,0.011912580183289816,0.0016221796854314794,-0.005775827345457331,-0.0028360554970364234,0.0013196219757813472,-0.0025447936090167472,0.005048144317791717,-0.0014943139888814073,-0.0018864330513003683,-0.0001455074692866399,-0.010858338892395722,-0.0009804168861459095,-0.00187171755117413,-0.0038218492326446947,-0.002056138254273615,-0.006030923415540138,0.007840678220791838,0.005396069202029497,0.0036238374687031882,-0.012999080717889506,-0.0014996408891084151,-0.0037452922471147895,-0.9830233221382185,-0.0006065103189484554,0.007825535471772697,-0.003267348391539418,-0.009809532042866278,0.009764616828156962,-0.010131953209671198,0.0046076523673037936,1.786571514,1.313428486,1.55
0.03296023457829976,0.03882488013518708,0.04135003218765466,0.011692109637861142,0.00447087919722336,0.010976295376929407,-0.04643972560281863,0.014516306661894025,0.0012814340847625864,-0.01802561368784672,-0.01840293669390953,-0.1357042422510449,0.039368490435560684,0.02784907273141645,0.024654725418026675,0.018237797694737917,-0.028273634160625075,-0.018560381843807497,-0.003378654193544444,0.0164661492172006,0.014957267687365125,-0.02760878172147675,-0.025383015390412322,-0.0007752572899630424,-0.0021724584548843706,-0.011569239475304641,-0.02741007362318359,-0.006540017558609138,-0.018324878859553227,0.01603784069425461,-0.011219035091848649,-0.19871113717860805,0.025134298594695906,0.019997193782899714,-0.0552782487129014,-0.004718079801643726,0.02162101268035557,0.005026881744468645,0.027398883468054833,-0.013464537497903025,-0.0012946978766529595,-0.020152139588534394,-0.007810303762078374,-0.034729062381431766,0.020530931714993088,4.400800178,3.806096374,4.103448276
-0.013801042059709485,0.022503097740161185,-0.010705747619420593,0.012371208935213637,0.04018670013906712,-0.008338127066358432,-0.005379497068054155,-0.008288320946008877,0.009025786379288532,-0.03766626867136151,-0.015156090136469322,-0.053751769212420364,-0.01015070989036691,0.004311579538324801,0.009278041671204343,0.019125475282088484,-0.015978492800036315,0.010163218513119392,-0.002982340901770151,0.0007658670421045347,-0.02366182649876555,-0.009289181172831487,0.010470365812405517,-0.0022198847161445895,-0.024375403181999433,-0.024415557060603218,0.03680925876307238,-0.018654367051129068,0.0006678264791820688,0.01862125246177373,-0.009081931976635805,0.0793618679338787,0.006868463335125267,0.009595964658651358,-0.05846733404773091,-0.008155755347054353,-5.1094684800939705e-05,0.017292471511391388,-0.018212282440026043,0.01794897439853824,-0.009103015217675186,0.011006447513573011,0.01110150001727726,-0.09021101298989505,0.01597628904913357,3.448905722,2.930404623,3.189655172
-0.006696020314603512,0.008616288490811832,0.0008702140327138274,0.002028243910859156,0.00030338983010130843,-0.009576001407991726,-0.020610496878204466,0.0017220253848264202,0.0032931739532670243,-0.018091585991932748,-0.00900354699148733,0.0013031200562882877,0.000613513252920341,0.006519237785408355,0.001157973080622501,0.00984628066263674,-0.010730608215160614,-0.00839061128076276,-0.004978596893032703,-0.0006404331115134352,0.010464447272369427,-0.0041184029844911945,-0.00416709828339204,-0.004497230811598028,-0.008873335413086431,-0.008559260853522934,7.985347181300125e-05,-0.008128247176248715,0.006273249187133816,0.01175911612398913,0.9795168127628079,0.006357160109123393,-0.0020705280834947964,0.005691689275968956,-0.0065717807593564485,-0.004444822321478136,-0.00325543250525206,0.006516601148964039,-0.008559301357450571,0.012852925329192716,0.00221882718456892,0.005108650924657409,0.004452609731932806,-0.016997200039347723,0.007240120358700314,1.659640274,1.271394209,1.465517241
-0.006294035986749367,0.03654137549797794,0.037122510145897,0.009093609585041318,0.04518349283655601,0.010932135623517355,-0.028806220937655908,0.012734513449449378,0.012494613320497082,-0.020268474617239653,-0.007186443273010443,-0.133338432963125,0.0037375940827018353,0.02361240711356061,0.01604712926111935,0.022922322949551634,-0.0017717281807799635,-0.004530416582652246,0.007538379412524468,0.010985819982775306,-0.021244183778385963,-0.012823605685718832,-0.008311510347750782,-0.003885625180625172,-0.00476779368202358,-0.011781708292798546,-0.0242001150199822,-0.02429229201071642,-0.0065051942933060675,-0.0019958648079897354,-0.012037716904421975,-0.21264857457172126,0.006708497109325213,0.015159924670838565,-0.04309620313033123,-0.00953788538505808,0.003661213277759181,0.01085787207667775,0.008561006073870886,-0.012595204303631263,-0.015356850676774628,-0.009967113347336277,0.0012868397376733884,-0.028789912660810914,0.013953342579269884,4.392735837,3.814160715,4.103448276
0.026735292802133118,-0.014646228564337256,-0.05578423871003401,-0.008868445532293776,0.020602619985361774,-0.000591845142037971,0.012605645319218034,0.02875834671335596,0.001798761857478467,-0.0918947090911669,0.28426900685212286,-0.16313410632671427,0.034237083384715705,-0.02839667337487679,0.020684066901560747,0.003969741880286821,-0.054458270671176985,-0.05127942629709812,-0.017073620042248792,-0.027747976753420965,0.06861144871574848,0.09293526051164924,-0.007924185201162651,-0.021038920850979824,-0.05972748051393308,0.6103949199245446,-0.03814123182658286,0.02850610724387001,-0.002422737321191536,-0.0010525340381407977,-0.004903761892930421,0.06173880560452793,0.029573034312793636,-0.005081885290129682,-0.047552439779990255,0.01386780003385676,-0.0665238828940549,0.010535871768164848,-0.07326601574402634,0.042232667777151865,-0.004371205408113831,-0.04846767405882262,0.040872169871098575,0.015873373818213635,-0.004568761787507789,1.965763382,1.498522332,1.732142857
0.2416918259521639,0.039601950796185476,0.00831758379157091,-0.022688820681075028,0.052561583307067346,0.04339753450361398,-0.012460333911186167,-0.007727872587944698,0.009557715540845065,-0.05945632003329708,-0.12812345161032487,-0.02948934848503457,0.038115091865387536,0.06777898615294747,0.06699312777025218,-0.09251576537862825,0.014261913234588685,-0.011224438940554337,-0.07632442023932869,-0.17377943388769768,-0.005376270205718964,0.06736199489021495,0.2850998693176919,0.009436148323078342,-0.026168025600273752,-0.08445256783631917,-0.026462043274345867,0.05056303228082023,-0.05317724397271448,0.13786290605936577,0.004817044900363679,0.05455333060614013,0.038866338982905625,-0.036609720714581094,0.4824245361923907,-0.011733686787431225,-0.12177886295407897,0.022117523240669276,0.003018700763723147,-0.02073436786983723,0.0036215781600237628,-0.07025718161693682,0.022179471901303982,0.008365900316389093,0.03316274389675321,2.518109498,1.948557169,2.233333333
