fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,CIHigh,CILow,MOS
-0.0012151525076334164,-0.0027746110354160765,0.09492200654611313,-0.07367309964730301,-0.13307153781160141,0.0257115814299096,-0.011153384747528406,-0.014926501247080401,0.006504336195133126,-0.022121928898125972,-0.20089480077752736,-0.013791863749237531,0.04868514079082661,0.011682980694738563,-0.02002324880549208,0.010136090431642934,0.013672394240831803,-0.02800618519533721,-0.024177179871278785,0.0044168909948681286,-0.016880576863425638,-0.0053424128941028225,0.0454078375601099,-0.04230119573058005,-0.03937835512614015,0.0044679329674744295,0.06760739689372815,-0.0028162278982266278,-0.08776514331845892,-0.011692523494347956,0.37014668417603813,0.03282868079104719,0.013846114385804426,0.2771284025011776,-0.046319830794138074,0.00871616435016076,-0.10692834870766693,-0.08253464336772334,-0.00042359070056129756,0.0038713153312121295,-0.09189319316436949,-0.0035646248955534757,-0.032560389529681905,-0.006038040330767433,0.07193273532577424,0.027657215300917252,-0.0803465194391853,-0.004163224511586198,0.0890517444702354,-0.02082881413396086,0.0015180981767164415,0.010333460513129016,0.011972551360716666,0.03444343287117547,0.05078908900978861,-0.005504738146760775,-0.06618232677052187,0.0665770200240803,-0.04928322213767857,0.07836050603716749,0.052747162238222296,0.0008236333966689439,2.970983131,2.251239091,2.611111111
-0.011420716346862383,0.020853175137041394,-0.023887150057800604,-0.02729016868941619,0.05851892773653619,0.04628150710950596,0.011278807347477337,0.06912702287235896,-0.01231561094854077,-0.01567704761747587,0.019188332778426843,-0.01695161328761922,-0.021634624372224458,-0.002789321579699086,0.04780604465361451,-0.1425431830493351,0.003358674957049509,-0.0128985659222757,0.047878393526444615,0.1394603830859914,-0.041230786974963775,-0.005739076883078152,0.04522677271922204,-0.0030532724346081755,-0.044986378234347,0.00020563280618746238,-0.02503725902087125,-0.02648151408920915,-0.09871052344098552,-0.006540014548584911,0.06594071189241696,0.018454180522070877,-0.003974213469019944,-0.03295864062021749,0.046830020695106396,0.02918692921042026,-0.027087762532171888,0.049900953179282254,-0.012423797795915386,-0.0001533858246520516,-0.057414198480840416,0.12743388455194524,-0.005713788266640541,0.042644343453517974,-0.04292010505880705,0.016799800342699903,0.03685397135642978,-0.02691247027923013,-0.009794546455457553,0.02494800936680426,-0.001443362765823694,-0.01722984294168394,0.01946495442363833,-0.03682851748793784,-0.10249271604926281,0.0057884561523416185,0.020164967055192193,-0.0013775643938367078,0.6653203654662798,-0.03194514988239339,0.02434179323863026,0.009420289930817723,2.686788331,2.05395241,2.37037037
-0.01178327511215809,-0.00350251047660998,0.013848349541921741,-0.07329000613096949,-0.22399168098879008,0.06253309680715137,0.03826927021911442,0.051190953328884195,0.016787725963851547,0.024704405940452274,0.01954528612895161,-0.00036953652994664566,-0.03477544869793877,0.0067098275969471955,-0.0030183225358918764,-0.0061747711510511385,0.007020354212804044,0.048362134647024234,0.030955524348919235,0.27504895502290133,0.02363389324274055,-0.010599387690282285,-0.08910635868037282,-0.09495235442109012,0.032741074338530185,-0.00036471689670153926,0.05518379353848992,0.023922027203310773,0.07007539193342827,-0.0077975196904656605,0.00816257774951297,-0.051341993755059684,0.012617131155668211,-0.13376757221528268,-0.01631852774498554,-0.014006166189392733,0.0678507042998969,0.06611547620862368,0.01689166713041484,0.0007591954122237379,-0.0008757363186635936,0.04157636483447361,-0.01670598404663818,0.017499705216274627,-0.047219272359733215,-0.056349055319890415,-0.013105902089634143,-0.005131152352806415,0.08336288443660264,0.007981222334264095,0.003309943190882879,-0.05575118627269631,-0.015804052739653136,0.020546071067665796,0.022935148685359952,-0.004024025992134309,-0.0332772371110786,-0.023638275093380075,0.06847796565039332,-0.14634703375900338,0.0026005592773918076,0.011806653592909064,3.044920759,2.339694626,2.692307692
-0.0028245740474005464,-0.006459093401593001,0.004966669089446301,-0.006105418080502914,0.003170647703161692,-0.001702822066873245,-0.021847097347730795,-0.012072134426952411,0.010536126858243006,-0.0071526250100526784,0.012644095319163731,-0.0026574023954529283,0.034998077359562924,0.00038058150076096027,0.005491918207635981,-0.01315060068274362,-0.0012291580341905735,-0.0009726114858796889,-0.004982516400029353,0.0010567886302795713,-0.021721582964766818,-0.002743155985948533,-0.010146088393173111,-0.011870143628703103,-0.011671537411616488,0.005290670776572944,-0.0042662441565786335,-0.0005384083399905453,0.010419625464753933,-0.002302420576597816,0.0037445292564466204,0.009092997978808245,0.0039582983715290634,-0.023448421521358485,0.0011026611818390805,-0.012313210722144632,-0.006395294086873489,-0.014975330053910807,0.0071980174178258435,-0.006271510191910393,0.006777503877338406,0.01735106914890916,0.9525365268860108,-0.01722555442093816,0.012413090863008538,-0.014187421486489233,0.01239212858352099,-0.018958370839361072,0.004805037176579152,-0.0012256396122455858,0.010035427216599255,0.01830626015996336,-0.016273607698807983,0.008917092512625374,0.02605076258641674,-0.0044395595535379135,-0.025104476498146375,0.024767807953610648,-0.004289820325853417,0.010586879265559929,-0.008782861177771653,0.0015567310320437,3.95457961,3.30467965,3.62962963
-0.0006340822894972429,-0.006457846106613363,0.016295763160212678,0.5623439821148719,-0.008336867528158536,0.07194911369393399,0.035457545344293705,0.0589958732216563,-0.05407876205086828,0.03539613682919426,0.031834034234749176,-0.003055360932946578,-0.09066231770634407,0.014664907745326264,-0.011003281339139246,0.017787049768852852,0.05342721820702797,-0.011303917704670778,0.07173670164382678,0.039966627538038826,0.0015194551830075857,0.005074089265129252,-0.0032567421673113215,0.03665208473984491,-0.062163918646829616,-0.0021395064736334886,0.021441698857950456,0.0635360263323333,-0.11357900812168158,-0.007085368163204527,0.020725114528942948,-0.04882693241278609,0.009017861065331489,-0.0023657230557977767,-0.0016406428313641773,-0.008446013315357938,-0.007802777935998616,-0.1497519243926199,-0.020161528838245343,-0.0027251769666528265,-0.012799378017010936,0.009949276077637053,0.022238598032261674,0.06712973175564554,-0.06277389798058762,-0.01139300955874265,0.011361350457398885,0.0011611024422709133,0.0026202834620898145,0.0016324374700728535,-0.012610642210835406,-0.027382568222594574,0.008948862432422964,-0.004959691157963044,-0.021676471918075493,0.004179975972506631,0.0036439451195843593,-0.025254306437487307,-0.03725939464527359,0.03562947563102916,0.017301366723436885,0.0066861869009057035,2.576073139,2.123926861,2.35
-0.006683929696045542,-0.013132794777475648,-0.0008117082409644431,0.04826467474846411,-0.04543344991041029,-0.02862053591903879,-0.00388000321625665,-0.020977037001271952,0.02434860891733564,0.03748643599657376,-0.012903262049016208,0.007388445507445539,-0.024010229999415163,0.011505348522889893,0.0051757178581759425,-0.0008665183333060665,0.004644244906947313,0.020471238433152194,0.029695208066711526,-0.027684535790509203,0.024263606487730984,-0.014785344596274638,0.01049349911622302,-0.0593970950771645,0.03828693942817127,-0.007484425712530445,-0.041094566192593045,0.004146318683581421,0.05388922996856323,0.004135893805511086,0.6474406068985923,0.019890013310303788,0.006651173097089843,-0.010543510955440273,0.028500413422792685,0.0008335089220978923,0.08281868474592048,0.277232331394138,0.021399737339865086,-0.006055854115693395,-0.024775555159799702,0.07471360554559876,0.010373129347042669,0.015294433223485978,0.013275010358891288,-0.018687395069520676,0.03592092684085966,0.012162792589721864,0.010278063611432612,-0.04379275854920577,0.017544685265101043,0.055499565938905995,0.01951314635643382,-0.006488505871205321,0.028398575560253277,-0.00677019094499787,-0.01844947849635044,0.0015349000879837547,0.06544766032278768,-0.10646581560086811,-0.01538749627215515,0.003801707537007986,2.728516741,2.054091954,2.391304348
-0.014139655323621825,0.011939597777542391,0.06844267775705838,-0.05791697861580758,-0.1001377628156397,0.0542547651274759,-0.055048923377956964,-0.18677210943281655,0.05547454015946902,-0.018081147738061888,0.0826015315475265,0.018569638072995064,0.018671034387298096,0.017962842497858345,0.0983414056821741,0.005624487208309971,0.024673836606829848,0.002634521610404415,-0.17708286901468373,0.01014607097187514,0.06285481665431514,-0.011796317179198348,0.05998572996111962,0.057609972588271045,-0.409946026214551,0.005219291306255582,-0.0026812860464018864,-0.06132117336228706,0.0431103447671633,-0.0034588681418324415,-0.03141911883175709,0.03175695973087521,-0.003305778602800685,-0.020871450005333792,0.0345401784594973,-0.06922794491412855,-0.028827223362974493,-0.17129725678613106,0.01141412943081853,-0.013499011222692047,0.07678065250880317,0.03194150323858932,-0.10274619023578055,-0.01779891389343323,0.031326560875551725,-0.049294948558852546,0.0038008197150899026,-0.06718158910634354,-0.022666309349075313,0.01789076597021085,0.009699575536182064,0.16700057918373043,0.044613910366114604,0.013679456612630137,-0.058259707617677,-0.014061938929366377,-0.01500251338896345,0.06602456841097479,-0.022142555639505818,0.03091791466632261,-0.013015449312927254,-0.002987533853244389,4.23399043,3.535240339,3.884615385
-0.003309286024229232,0.004245897569672079,0.05969638497620766,-0.030485368972310894,-0.15405094163549438,-0.09720540293684161,-0.011828863462396099,0.03594320996588713,-0.031244166230975878,0.016206523086908925,0.07402051478160983,0.01018362294888825,0.03006180498537717,-0.009191980559817266,0.029755727629023402,-0.028581053974251085,0.017529942419844773,0.0002844048508197335,0.032456746604831825,-0.014718595825679956,0.02032405724516155,0.0030161736665751965,-0.021649182969794064,-0.030748324845766357,0.05829009594174532,0.02681644904001199,-0.023213662353533043,0.08640698336584358,-0.11867359426885418,-0.0021621051609228355,-0.07640741124552168,-0.03483567449218276,0.01294455631796877,-0.02077561501957752,0.029359576508852982,0.012004575727051063,-0.002001888925607976,-0.10866661749602177,0.011461497225060624,-0.023005892286442564,0.003651147949225137,0.024097900532967703,-0.011749742928250914,-0.015920229098829328,0.005620987838851682,0.0278140881058048,0.031202196548474972,0.017656702464055107,-0.07452362463722918,-0.02651438909594369,0.0054620432311536,0.09039416278331296,0.027633670040894384,-0.009441465343507885,0.050454103912072445,-0.015927264415776774,-0.017076667915242764,-0.051787283154704496,-0.04867344426297287,-0.010852113056882894,0.066428344165893,0.018111137093272233,2.558665314,1.941334686,2.25
0.004635814369908317,-0.0072805420864524035,-0.05274918472681137,-0.024680041395410305,-0.13866838148403193,0.0702710561872554,-0.003491713976633791,-0.4577095597318916,-0.021767737253221897,-0.01513770457174944,-0.06230464488969615,-0.0007723570290655127,-0.03609489800266819,-0.00157949330846511,-0.05761409567936358,-0.014355318466834592,0.00014305362253856527,-0.0009907755863235394,0.06331182871550574,-0.013569375174122393,-0.03893650318257742,-0.006767336253457875,0.03261078922374544,0.05970340458985798,-0.0487439522953188,-0.006257784367704261,-0.018350308881394873,-0.03397093261471455,0.05207075438959508,-0.009993593008755533,-0.017119650685723423,0.020925940949406377,0.004487709081800369,0.025017755527879153,0.00284015725111011,0.014220975429719784,-0.0005819498470178907,0.031238864879477208,-0.01553811538471881,0.004222312762904784,-0.006160807344514876,-0.027194140685078753,0.017016481622297606,0.021192176187169648,-0.05362609392333951,-0.014986219476900934,0.021102836587409447,0.013742779013777587,0.06087769569733986,-0.3285135419691696,-0.008221497006645201,-0.08835015957665933,0.003131838488747721,-0.006805579494465228,-0.08469238745524373,0.0024328203063492876,0.04941129469527806,0.03092961311749104,-0.018982020734491897,0.016357611090349698,0.0027277851142228633,0.0055702470578566565,2.137035504,1.690550702,1.913793103
-0.0022294824217954077,-0.014006193665147593,0.006553495885474717,-0.022713274689539677,0.005610276170209544,0.0047954237214911976,0.023332726666370072,0.0007946483070035677,-0.017592169940449945,0.004207692069396471,-0.018580720723160603,-0.00902841299473856,-0.02726534529784714,0.008147905964430092,-0.008861839475745443,-0.0031288490285444836,0.008437989888704506,0.022023133851826766,0.0010931843523697164,-0.004143391074327013,0.023120526572548847,-0.012300653967719406,-0.003007402683598387,-0.0013877397496293092,0.009019221381983772,-0.0017785151432209586,-0.0011666292821244251,0.0011757765742593427,-0.00019846452602529676,-0.005374613958561178,-0.016941793900292386,-0.03193317736529762,0.003250179078374309,-0.0009327690673929359,0.025294542833547536,0.008249233988148284,0.03202351874655252,-0.0007825957313459424,-0.0025344024743088286,0.0021052790518743167,-0.025118155829184675,-0.007797832121103794,0.016952108382366757,-0.9402536225005392,-0.005997161945145991,0.006979857155600024,0.00034913839353137684,0.00040835353984401907,0.010601809306393567,0.02270129522373048,0.005072753901651415,-0.02082112424571898,0.020953311548248442,-0.0200730251478939,-0.020565772402135377,0.0021722534234470607,0.018609784727303492,-0.010132799044294125,-0.008304333831284762,0.0025204845323423507,0.00725727587505481,0.006648061462139827,2.303374142,1.770699932,2.037037037
-0.0021120306840798357,0.004639225782548129,0.014539097478948135,-0.0044864486204150055,-0.002502173902599806,-0.010441038631535777,0.0022589819313446127,0.0065038457168822795,-0.00812536689641684,0.009300173865594948,0.0017510102891298153,-0.0013827173330152693,-0.0033860933897370683,0.007075115713539365,-0.011611760678688625,0.01820264562195679,0.00500237339744117,-0.004171987182260964,-0.01661916371870123,-0.013367074224173794,0.007759068512616251,-0.0023671381753506363,-0.008418262422317288,0.0030740128814308507,0.0076514191072372985,0.003689111407800556,-0.9615120794058701,0.00354915730072002,-0.004947657388433561,-0.00629495181792054,-0.00859630665345441,-0.00638700588962988,0.006217416077892399,0.00961248269120739,-0.010880954003427154,0.008776029550204399,-0.007706274153293808,0.004034753999226363,-0.0013377498033333344,-0.0025508020004243116,-0.014668945328483028,0.006534854670366217,0.006665741531048528,-0.000778613547702097,-0.0005232263233333649,-0.008011190785868346,-0.010241242308677968,0.005882205533945279,0.020931923441111194,0.010814031667359128,-8.744552691473802e-05,-0.003079476721119247,0.006367226431694452,0.011237318049436998,-0.0016958229779827235,-0.006833280829824779,0.0016538754317167183,-0.0005798078214069828,-0.0018390522680237378,0.002230368859465249,0.009741011812566265,0.00412048036518889,1.471686809,0.994979857,1.233333333
