pca-1,pca-2,pca-3,pca-4,pca-5,pca-6,pca-7,pca-8,pca-9,pca-10,pca-11,pca-12,pca-13,pca-14,pca-15,pca-16,pca-17,pca-18,pca-19,pca-20,pca-21,pca-22,pca-23,pca-24,pca-25,pca-26,pca-27,pca-28,pca-29,pca-30,pca-31,pca-32,pca-33,pca-34,pca-35,pca-36,pca-37,pca-38,pca-39,CIHigh,CILow,MOS
-63313.4957313171,-31773.935259828955,18946.931147272982,-7422.1391907554935,448.59675586755907,40924.31740470893,-3649.000264416626,-417.6062426412824,-358.19303781843126,-56.77990034300009,32.98943984980333,-27.04170846439937,-17.31392824941262,2.6404767601112273,-20.17923562113487,-4.990714439136685,-0.2988335350530446,-3.044661634900648,1.3473324780127354,3.537392023412342,17.03071515667198,4.799457484488832,-13.380371592642286,4.905321486572453,-10.229904708583963,0.9337771351169172,-4.10526449982402,0.7498748612525563,-2.0278600610893753,-0.9124987085196298,-3.9208179348123773,0.21331581155202947,-1.7485356207928944,11.17517047619136,0.3278163767738256,-0.9671090461215331,2.5469423257162807,1.177846826315155,4.612408506413265,2.970983131,2.251239091,2.611111111
-120360.21443036034,10134.504422074393,-15464.959965841643,22522.003356326095,-7584.076690910238,-2545.4479626831185,-3576.810506088664,394.27991698133195,16.634058775217003,22.819317005013747,12.07692053597555,-19.45236473375725,8.178205997836917,-5.849690202701433,-6.169608834994682,-18.20098923763737,-9.840050235999545,7.877683557735702,5.516020428132043,9.129777908053901,-18.45174737502863,9.151055985343096,-0.5923488387821086,3.1000570304997566,-7.151740110073266,-0.2077788512008627,-3.439316901400892,-2.6537242110556387,4.275640778466202,-3.4782229061778662,1.883524574009111,0.17014632580443048,-6.52776486317123,-8.024257399219994,0.7991612663718778,0.7553838458109892,1.0088177319488734,-1.8074920489131832,-2.2578124303826703,3.531309226,3.020414912,3.275862069
-161907.1768225566,21920.515098350672,-32060.321462254356,-5929.498555177289,1602.2108530741227,-4067.512188209159,1090.9575456870473,-543.5168021585167,-200.02599864923963,16.436118130731256,-0.6175634234055031,6.239379474655781,8.187626458412852,-11.821647124966752,14.095436758515978,-1.1192978653084242,7.516268154205668,-0.34570147375360916,-2.259465502549663,-1.1127424736195697,-3.5664631609221202,-9.460838140733275,2.5559321627400946,-1.6411315184395399,3.8627166773127977,5.026882406636032,0.3886891877759172,-0.02469902811347588,-0.7608595095800808,-2.074734591555408,-2.260778109914519,-1.0623084729890793,2.001170987652824,-0.2976110575176007,2.346885489845488,0.331842882994579,-1.2499306232730159,1.2026132296002972,0.4907543269842496,3.460340236,2.987935627,3.224137931
-127985.57156894438,-15127.138577142408,-656.6106217214497,1280.3294223987157,532.6657443545472,-1198.8855344214937,3154.1003211168745,-506.7110239315719,57.70408613510963,-15.721650148502121,-12.306497775917267,12.354717011843016,-9.331084736912183,-2.548443908156354,8.303256731651226,-12.95935149966699,14.055697739438909,0.20293565892050955,-1.5165588564562662,-2.733764448311039,-6.505339158979592,-6.414140155134966,0.06626924065868588,-2.104634213151206,6.834990696809479,0.42570297561288767,-4.642350911203039,2.7954950423542075,-0.3422530454229612,2.8976265381100696,-7.2852873699848155,3.7035924195519634,-0.2672396923872619,1.9333632445414108,-2.3634759841839603,3.0317014018547788,-0.956386113152015,2.202492569567537,-6.581656742528841,3.653463529,3.070674402,3.362068966
-133024.93531949102,-15677.979266955945,-864.3225552550396,1256.4352792444752,479.00732343470594,-1358.033724059738,2541.4249383452525,475.41304394902113,-148.61847898236422,5.705789095687581,-17.905473484258785,19.875446409886543,-3.647430820611382,4.335195795362974,6.3186442165561445,2.1158597260710392,-0.37883221571595527,5.929152911225222,0.4515786538542946,-2.3450826845051562,-3.032632990260221,-1.6928104858208513,0.3845576823251134,-2.523665105551495,-1.827310003161803,0.14491819401359984,2.3762317830756237,0.13370805367557254,3.683752073541591,0.22424457619560698,3.845621433366046,-1.0904283056909807,1.7171522009945677,-1.9126083886408014,0.7888065056650201,-0.9420669070520651,0.629854285040979,-1.7246633275131404,0.5761799715870919,3.454788469,2.978544864,3.216666667
-112286.88048184253,-10143.051270091439,28099.825686460106,40923.78622585454,22708.151623864644,-13738.455208474803,-13930.237848379691,223.13532450423864,703.6857017222071,-142.79002185996976,-67.54557592807247,-69.34944826414012,-33.058791308423146,-48.62354367493503,93.82880626632057,41.75302699663447,-77.3860944789255,-8.747820892939774,-44.987038635943826,7.195585108958254,-20.488369956193708,-12.335031757014386,-12.383079339994573,38.65951887287782,0.43928592965729046,14.544572015471005,27.851626266157208,-16.94688760517036,-11.90002614748447,13.417841441337393,-1.219947374543389,4.1828507228688325,-11.141661932081215,16.104237003007096,9.425059484266693,9.165390736384566,-8.716032161810821,13.280092922985993,-6.196305333546993,1.786571514,1.313428486,1.55
-92459.22606301129,-34947.04835289045,17766.17558644039,-7561.171859071233,139.37994520565118,40030.93432125675,-7124.0251557293,517.2724884839207,-198.06665200599346,-64.5050494505685,6.026780329026936,-13.440171534274317,-16.687511883267177,10.043765836147452,-17.17970186089447,-0.6391417970230565,-1.858533756754686,2.469149584234279,1.9617906934074496,1.65636164149874,7.902675978035237,5.448193912988252,-15.385998840671803,-6.603665368683248,-15.785441198357347,-8.192019600865784,-0.661477999832908,3.084851869041459,5.320828460545588,0.6584458245804925,0.5397188766342735,-4.3974924629434415,-0.11274738512973688,2.5271329846879915,1.3326476934513778,4.591572322001668,-3.5299817939877505,1.6995057854229545,7.794155862472122,2.728516741,2.054091954,2.391304348
-162126.5982593338,-27921.841200337298,15479.956809282054,5045.30490830604,73.20762136648638,-240.60131910045982,6109.3536508586885,522.7156068744131,-180.75007203462508,1.9207608381855867,4.0351163114234625,19.612854483343053,-7.8743168176096345,4.631629875830394,2.5877480334093717,-2.4532328252374507,-4.795232119930755,3.4842793650619845,0.019989469218760398,0.9880220135140907,-0.7296899991947394,-2.3063041911009354,2.957102754113898,-1.609746324948823,-2.6276685378846296,-2.7707207855568066,-0.46855701769844466,0.46907122764803133,-0.3292498397680906,-0.20874236339351437,1.4081525946209605,-0.2675115298923945,-0.5385737635114785,-0.5997228167734525,-0.00924479657805886,-1.7135207481799668,0.06553420216487572,-1.0899035879486247,0.9556159389021102,3.380332715,2.964494871,3.172413793
-96939.31772145304,20225.54885806098,-25415.291051915094,-7637.818170149621,24937.639681803015,-12734.038978059685,-8601.381425464493,303.9252005593182,-71.65183880463863,28.301501607937848,37.521075105807434,9.21214182596644,20.614130978794012,-2.192119463842406,-8.179324405022623,-13.100149828704973,-15.626023879385544,-5.7917540616388905,-13.158175295566204,-0.9712754893808037,40.36423564210324,-11.729368763072435,-17.459608323664703,-5.86771854481575,18.359118679515813,11.031545411287107,1.8022593880541058,-13.59972157030139,-7.521587965178489,3.533299777578104,-19.905276829092166,-8.92828560663898,3.2754228088608026,2.1421121426934255,-6.940865648001246,-3.7758994105776305,-8.626634195995242,-7.308462013038858,-2.380225883071179,3.809449298,3.362964496,3.586206897
9555.796908238714,-23600.724802687422,-19966.81886802308,-3333.9196351856554,142.07985765943354,-1671.2436655713857,-10658.285895662586,293.31063174184465,17.404384656993376,-43.29502123508449,8.062354548545805,2.5863358123525564,6.584745678995302,9.359132065281983,-0.400857203094389,1.905521338973751,-2.7339986707174564,1.7899025377422444,0.5873721020270645,5.165552694445812,1.8378123393861405,2.9700964918083916,0.27686745727676687,-2.5535023475383425,3.1321360704599956,-3.839278190165286,-0.6566932495574304,0.7522878276903187,-3.2437995298471005,-0.19449121510059997,-1.0054910705868567,-3.3782806737542423,0.15243452570136115,-5.103317536502034,1.2153749043144761,0.08424263770113334,1.0868037906142938,2.969945242323751,-1.4028120813453109,3.431346944,2.747224484,3.089285714
292511.23376993724,96535.42824215534,24718.94182964507,-3529.760690759084,74.62619586259736,16752.657640065903,-11140.146262756847,608.2121212751949,-170.6762531871499,-60.78776609547438,-1.6378458608667352,30.79558152549577,-17.777873639068506,3.217929888467861,-12.36046493183823,-15.383946647866559,-1.2204957221110244,29.26285155873702,-16.519154499387714,11.06178359901408,-7.34813393747632,-43.0418875634241,0.033307670360720985,-4.794591356365995,-43.46254582361162,5.275947554080249,-6.094362770756934,-8.87733280510611,30.65047775742066,-28.96255349339402,-17.89978693230811,2.6036100772795097,-3.0314507039491767,23.349141961274082,17.35829577088934,9.019991934079808,12.875195389353813,-15.6917291933988,0.12245243301239153,1.471686809,0.994979857,1.233333333
-56563.32933247334,26534.509733067738,29185.67639247684,14663.104679990465,-2252.0243166521477,-31809.27753513123,-9714.003747102746,-747.8210618165506,308.43713132624214,-48.80021602588318,296.7366709879697,8.919096498406647,-24.58641641155398,26.356650555923302,27.793095961345163,34.2003209749556,-25.207047503544118,15.263392858835187,17.932281910083905,-54.06286022659803,3.094639355720226,20.924590351641278,-41.996563340207764,-19.010035251214983,-5.200586659885543,-17.516825040032405,21.2324993493387,-4.130982655857994,4.548009797137849,-0.9266864239018722,8.773689452583202,-0.43663612366361026,16.3626722504186,-2.719848259115584,-5.478527371265203,2.150932329803795,1.3223291271984945,-7.809383168157926,-5.799516710527343,1.400678788,1.15104535,1.275862069
-192550.9234679427,23579.674079202658,40949.44837221021,6588.300698339173,-487.98546442772937,6038.490379119917,4384.146681623343,-394.05102022231307,262.878916847156,277.68100139268597,-1.218181794810847,-53.70525873849692,59.058953057642896,43.1588007402706,21.54826074779412,12.934627370246018,6.400591366263785,-5.212158914831368,15.047924256283135,3.3851661628855223,-11.632076191147178,9.658631872378882,3.0702031872948674,2.189453026264418,-16.87470825654137,-17.38042537789021,-16.701707909745476,13.030617935261784,4.449290090262224,-1.9973073094765441,-26.029410476424346,-0.324319719691496,12.984139512850087,-2.9094956826597764,10.300505154127825,30.50907406284559,-16.935583595814474,-3.097071511839012,-5.663724203761634,1.770033908,1.363299425,1.566666667
-26583.557794877353,-36651.065434218224,-3830.566155433884,438.72540407948185,-338.6251101858501,-759.8184225003932,-7893.891358899549,324.42463003270086,-25.108016308512003,-41.94673974056596,-11.026587623435416,6.257788725486244,-0.5154028315763461,12.512626010617556,-3.0888615271152924,1.5278918520444673,-2.6866408443550585,2.00783560917408,1.1477760219863422,4.2073179590925305,1.774660903993631,4.259642024288074,-0.830532411782042,-0.701596651835052,-2.118866735918525,-4.830284419549195,0.03801310737531633,0.16755206172751747,2.1486659253635496,0.1019339789080511,1.1913433095225383,-1.558508343675732,-0.5306844555575323,-2.257171530775246,-0.7093133151433382,0.13656105587764505,-0.534355731146574,1.1792377427155143,0.1534996252849172,4.329362543,3.770637457,4.05
-178608.7109796471,11062.663455784836,-15284.681606688468,-2097.1358900194123,1327.5456114845158,-2583.953693296456,6084.385032159502,531.2696258469116,-233.41025985605518,9.170634731166285,9.63557245475845,14.66391626298792,5.61492555124356,-6.10748110072614,11.972012294074148,3.346679228382009,1.2117901136535758,2.2858270671456653,-3.375161824919532,1.0407067341058782,-3.4045167271516292,-4.0903698504146755,2.9928339150787022,-3.606253235081615,-2.526528739012026,3.0054887989317223,-0.1278907272516705,-0.2308202978808701,0.8183106325803344,-2.386138767444505,1.35292298563753,-2.3229544565172633,1.8429170186952701,0.5246233807951686,2.4282204996469936,-1.7667647251408478,0.9950086270430488,2.7962528479706528,-0.4868259427055792,3.430356437,3.002976896,3.216666667
-163367.94240929725,21797.33218809837,-32191.98993111581,-5952.286664872493,1586.6491469471448,-4124.777660066151,872.6567483242331,450.76757160999654,-236.08846230605326,18.799236483392274,8.170552756328348,11.035399638943314,9.664499857814793,-7.603536138808457,15.341410936654592,5.153890374132167,3.525803306539385,1.6802742090492688,-4.176605777083105,1.6215931749520724,-5.947923098162767,-4.831444103029062,3.7721139216387556,-3.634503812861959,-0.15725667623178763,4.375583805073685,1.3682731328723554,-0.2617518263390817,-0.7688037305368065,-2.677762024568098,0.4431519829145453,-2.3582250037639074,2.6790784778814944,-1.6937960605688651,1.7935324512419206,-1.1370740661082512,-0.1935259537691945,3.344101270982228,0.796052357199616,3.369995498,2.880004502,3.125
-168440.5553359374,30823.26412823723,-30836.418217061615,9753.12673475221,-3655.483619828996,-4003.1542676488953,-89.68643996010805,443.74161935345745,-82.65426108441062,29.73571981085279,16.535273816467573,-22.308146620308314,11.91019337170391,-14.207707100496755,-0.9182229220205828,-15.649557255966917,-13.62573874680906,6.458958726611813,12.380051954845678,5.038554361995166,-27.49145183531327,21.38179159675269,-10.84689358609179,7.655303626504104,-10.618555728159613,2.706310730403004,-9.138573121453952,-2.625086064238857,-0.951611862309753,-3.1647205860238428,3.6474022512271436,4.615960395973941,-7.792277980869579,-6.338869205683567,-2.979626275571654,-2.657858293512276,0.3559662404090089,0.6218907165276585,-0.5025098773602541,3.231543121,2.732742593,2.982142857
35595.50249867748,11943.183511005305,-32611.768948476285,31661.354451914667,-12278.410294391384,-2204.9338803408036,-15436.478018366304,239.40182623513732,-44.67217046988132,-30.131502241043425,9.432685842282678,-18.211149533334808,18.318934591520694,7.194330635200792,-2.8580569953293677,19.70894523640974,-2.0814741403119603,6.49881536437847,-1.6628168010890758,-0.6985937798850739,-8.16526353521278,18.46745772519351,-9.002667866983817,-6.688874389751754,0.49741772954360086,-1.0161126764589645,-4.7767264675617,-4.798397923755109,0.3581705979967486,-6.3557696682275715,3.554379265134766,20.28970124268587,0.4325951071202853,-6.876721383028429,-6.9950880376099525,-3.4691513447482123,-4.32527636302271,2.3843415079283403,22.90545950947634,2.405101776,1.828231558,2.116666667
-162708.4457579387,-27985.137869965187,15460.286101806589,5042.935985792676,66.8706420876253,-257.4068548981642,6039.703594694556,525.3201559630176,-21.105871588434287,-13.285937201387544,14.099172311562116,9.192742664865442,-7.494132395868822,7.112566483977615,2.0327527576663003,-4.00165415229321,1.378982761703045,5.090342926185106,-2.127764865971092,4.547393508371244,-6.174552419730089,-5.537271837160619,1.9913120223119527,-6.5474758002873195,1.967557602811429,2.5004819665475697,1.5920716807137252,0.4604425597499178,1.2502860151805364,-2.345827909113301,5.644321110881854,-0.3279357048289613,0.7147100018873284,-2.853521887243454,-1.5328928747031338,-1.13242379548668,2.2416492057672666,-1.687918499793669,0.605277248598226,2.558665314,1.941334686,2.25
10851.304938334357,-32573.861981434362,-2312.847091990487,617.0863973911814,58.21477679550166,387.23977422175176,-3437.510308411566,-587.5409548578452,-37.543866633597645,-46.80982885313032,-56.8503971824945,8.351547933014716,-0.9042240576651639,8.367664515879179,-4.412911821517427,1.3267775925119376,1.6531957999256282,1.5393029788612769,6.070140793756466,-4.7293970574468105,4.692171662824648,2.78252368116297,-5.281160228931095,2.609627846453418,-0.8969135136123065,-5.658624900594726,-0.9218594904829064,-0.912913716590546,4.536066510695083,2.2359405323334975,0.5136333296385881,1.5977093052929214,-2.36603416798893,0.13737582269286577,-1.6919838624098356,1.7344487279718717,0.7850681328807699,-2.1623260993861937,-0.386757370897387,4.452997027,3.975574401,4.214285714
-184052.13990181396,19156.95157361667,-9777.272752285104,-2871.8654300381477,16308.653475034955,-8076.325763279666,4610.2030238493635,505.38231839457376,-143.59977278618047,-10.097378750899649,8.248002941019372,14.30330852223901,-0.9701810751242919,6.599779354100582,-4.583222232827178,6.370960327620179,-3.7233550018865094,-20.56011459931274,2.9539256388266324,15.01310143035735,38.54954205657779,-2.540103971026335,-28.948148310606207,-5.96197329801393,4.4720211226542785,3.6681407321148067,5.436423012701159,-1.9461699382601916,7.255244790557476,7.014685496982423,-9.482319448772557,0.5807426663641816,-3.5494517804207653,11.184712103620223,8.480612905048408,6.788048441830335,-1.5374660170999856,-0.41188519426638753,5.351961615071869,3.28166657,2.785000097,3.033333333
