fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,CIHigh,CILow,MOS
-177783.06979999712,11158.49126056279,-15258.612051585445,-2095.377775984664,1336.7929990081468,-2555.110322480631,6194.898005426783,-464.2606796550799,-163.3947493148753,2.9243436147641035,9.998929089406701,11.028159023575355,3.4192169852793786,-5.09544593984087,10.76732449975206,-4.829675693877629,3.149261476871452,2.2724078506425314,-1.8045227020925734,-0.8940788695300278,-2.3516142738565495,-10.253833631542125,1.145700957405702,-2.453243924011938,4.958887340126205,6.22356697440265,1.0136153073064313,-2.1499430659306618,0.9301105833911902,-0.937245411345849,-1.4395808188150285,-2.3626291581803076,1.241112325070842,-0.6698474144463243,-0.2828174071748163,-0.8499296749125991,0.5757177940805709,0.4823449380749009,2.653067263,2.154625045,2.403846154
55361.814486334224,-18609.86533522685,-18114.741054122187,-3116.640926381667,627.5918344014366,-269.3322889595839,-5210.636978189122,-599.9470632967057,-29.36952882987664,-47.762974693488395,-17.36096658690857,-4.2622668385584355,6.536593368939307,4.308604473841457,-0.7209344564166923,0.5022392848889559,3.1886671935838033,-1.476813275710731,2.7429072702073447,0.9793656210951491,4.135652763195409,2.6163711828724137,-4.177018723580709,2.340345780578199,1.212055872324581,-2.1182363356611873,-0.47081244067695494,-0.6941015979323871,0.9834035036768918,1.1322246308267168,-1.5428848583144341,-0.6900825272594411,-0.5131382242862987,0.4451983659499877,0.1533401432960753,1.6254630880064684,0.619728163162076,0.1013845989736718,4.442228583,3.928141788,4.185185185
-26717.79814592115,-36667.71102989083,-3831.78598785241,438.9988270137813,-340.0749133596767,-763.3845797258278,-7908.284908053049,324.39646950260516,-13.540115094167609,-42.25975710595521,-28.036769444171682,9.880701485921893,-1.5299630128661919,13.19733268595392,-0.1911337381096618,3.431178579454138,-3.4950604644811345,2.224583421778692,1.3421833470355755,0.4080260682592541,1.2551526170796385,5.513568825159022,-0.7685457698115318,-1.4854574648716894,-2.181529528257501,-7.167027918420626,-0.4956160761626179,-0.4029483520205951,4.913744244258329,1.0286278057156508,3.056292459058262,1.0422762717914118,-1.7926631830863506,-1.7778841718299512,-2.1883076626931537,1.3163620158825764,0.8363783017098757,-0.8054248577563874,4.373132173,3.780713981,4.076923077
-133309.22184593443,-391.2137909838431,1612.3835811256165,26405.457462716102,-7818.673712391611,-922.0083414465097,1956.0858293162037,-521.67059306705,-117.73281958062705,28.935441957814422,-2.9622020899085832,-31.221821616517293,4.708344246782594,-9.466240413102966,-9.635473523236428,-20.907943788781633,-10.655369283853746,9.69498676904487,8.862309252632107,0.7663617331268526,-11.372573720870113,8.3890682467124,-6.092088023554867,4.874579441513262,-2.7376906292128815,0.15488892525854944,-4.3397330221410035,-4.199556772282032,0.23156227474230864,-3.2652187243076276,-2.5049386204240744,2.4030108401385233,-7.20583533110504,-4.761975867890182,-2.2294199186044863,-2.4115019845009744,-0.07977597680910115,-6.133583143844653,3.669138913,3.145675902,3.407407407
-186353.74250343913,17582.125847963434,-12842.859811632761,-6888.575992449904,1768.0394627314781,13880.584254546082,5831.029140736797,-365.3723178354502,804.2978435906685,-124.97501247963996,-22.298462313497975,38.11924997583913,-8.583506966009017,34.19452657192951,24.40156113339453,16.64079972309911,-28.303965100737834,-32.1378910555319,-16.0562656569914,-24.15982206173267,-25.655208178959064,28.44868476446858,38.22380092961525,-42.68039129213635,-7.073078794120851,-23.19922932687189,-1.1871067888872024,-3.7591494791948348,40.6187553113114,-3.1016237325610523,-3.4857031423004177,-15.504137611010316,-16.556160534171045,12.246419633100901,-16.78669593177187,-3.5417236669465,10.790518335520064,5.512785289269493,1.529546306,1.23712036,1.383333333
11216.352421594507,-23418.286076153327,-19904.383547335918,-3326.889959274268,159.75319865712692,-1621.3306183993684,-10462.343616711465,295.4767198465768,-51.22027235533027,-36.9604764791723,7.3798170076885174,0.8976397225990472,5.912138542186599,9.829333555295383,0.09614645934746097,3.057486908639563,-1.5617284716959747,0.45343182098953916,-1.0159355291906382,6.597491332298371,1.126942891437094,4.763418475141685,-0.8183732707185538,-0.156768118143138,-0.9528585892776514,-2.4555576458068202,0.9238288299455326,-0.11335534403786574,0.21877016380027528,-0.45348612683569656,-0.2052900294410272,-2.7192781955637626,1.1611698218648712,-1.4910193002876928,0.6574654325762334,-0.2706669102068854,-0.34373162743672303,2.105749488185204,4.364099225,3.778757918,4.071428571
435792.4334267236,85548.54065771775,20471.538438489217,14374.157935838248,-280.2058310670448,-39364.37307034318,3719.2909475120873,-390.63481110370503,302.8172132448666,-257.7042175313089,-53.87455769340493,81.07757854840438,-19.76235809891098,76.43050229864674,-25.520209703384072,-3.704085700600463,-17.726675236952364,12.063136403885608,20.313551960968034,-22.439352265650164,-0.35762169752932227,-45.10247816161979,-12.082495984836221,13.474735917581437,-18.026676679105407,1.4692890335453663,-15.251760631967208,11.053661856264,-2.1374082085836514,4.042134056555523,7.090445947526138,9.86849566563311,26.449814187431286,-11.410664521682623,20.38234492875128,-1.5084512958166116,-4.00387973203252,6.025939016029233,1.363997599,1.102669068,1.233333333
-196930.49038238905,7262.109974575366,4406.180802818715,-2973.7771147003295,1557.8801195254746,15573.846834169013,11654.291105016293,703.4718964310871,-172.17550267708089,-40.77919772643653,-9.782613571724372,-10.421676837366567,-4.272231544334371,15.93626625310681,-21.884034198389315,23.810171986547903,-15.307173931999701,-13.546227655441367,-4.190914730857439,-15.73651794572867,-9.188674136026773,0.3883227349880528,13.557446771121027,-1.9802312375705582,2.0116789342052614,0.6840311542166136,10.59691100249659,11.492717735223431,3.3149078299604637,-1.8212452049395422,2.445841782343278,4.076768250372809,11.454140654447084,7.185428242466865,6.4468260701902285,-8.95050875232608,-6.148530914746745,2.7882466967965716,3.107115012,2.596588692,2.851851852
104026.9541075302,-45195.952669479004,29712.556585773116,445.4723605470805,53158.88612357925,-18008.006136540596,-20423.0688883949,126.26330274330735,-120.0016604200235,29.724734190727713,32.39962790556699,3.2081365972927545,-15.500475309907314,9.420981924603948,-31.693379631406344,-11.695495763272003,-4.269072294331631,14.071106482745185,-6.26078617429098,-1.4279530149387043,-14.841169154912093,3.923078645774339,24.040765233303954,-1.7734255365236085,14.706500020991784,1.5983462108736173,-13.785896916123638,13.220977363740104,-21.357891237068998,-5.403631464782308,-0.9448040249838671,4.122442725142426,-3.0435031059279667,0.7627542704174087,-0.7820803146411873,2.6499901254683067,4.536571221157217,-3.9468993162743966,3.576319397,2.84034727,3.208333333
99947.85623601115,13076.836433398832,63898.76644908673,-50461.55092866763,16799.147829658777,15900.855407634848,-11692.128188458648,-489.3601923962574,189.80979370733291,24.109798646951752,1.8099209447058973,50.73638548202215,173.87783563953363,-30.08517658722191,21.493693409844116,-40.10918761566735,-20.0664416700706,31.899642906020457,-8.081828243293364,-13.202192709551948,-19.011270190673738,-7.419325169754189,-23.67837183951121,-28.59524223284273,-13.628575856341243,-8.913556258476401,26.73511807407156,17.913239690567362,-18.334486819269912,-0.5228957484205767,10.39118947024912,17.091297072027754,-21.38058084477446,-2.0217260945774753,5.00957238344322,5.504986897246387,-4.536812559506523,4.564695928238362,1.284138137,1.015861863,1.15
