fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,CIHigh,CILow,MOS
389190.72284239816,48615.37878434037,-2411.5975295226876,16896.89791312193,55914.66786103414,21263.711932756374,-1180.871931916194,-540.5816910988826,-381.1189206574474,-52.308767118508335,26.999616019361078,-30.268815120822946,29.85696771048282,-2.788542578888305,2.1386427742317684,3.95457961,3.30467965,3.62962963
97204.74851089483,-4979.347650117307,-33942.184207793114,-6844.768339544524,-1163.1774161852059,995.1747963914241,7270.813269591549,612.1652701229543,232.95937864614268,-76.46632890258573,-15.306174842913492,14.884818586416957,-1.8249115474973479,-16.458222406253103,-6.650812544231045,3.002162168,2.354980689,2.678571429
-51096.59293513654,-48395.26188262552,12707.192109727013,4250.245137720443,695.556869029273,-503.4697267279862,3765.116563450629,611.5220656798438,149.4076335165927,-65.57867654335321,-5.661759092442457,-1.4376703106027828,-4.827522010896402,-1.9263005761026089,8.167762495647931,2.501572021,1.9811866,2.24137931
232965.8757405064,-62995.37501995599,13937.36735287824,3801.2928399210714,616.2979909418489,-5462.143193897893,2116.3755692908244,508.7871307875603,150.85921186437304,74.6662175430981,2.894436686644547,10.625347684276406,-16.550771220320666,-3.0002179388197354,0.5251490468708278,4.400800178,3.806096374,4.103448276
-156881.11424114933,-27348.843342942226,15694.266962924452,5070.044630971329,-129.1439853593583,75.65964162082722,-6747.0422460448635,461.20325724048814,-64.94516926233874,-9.416523247044628,-14.450567081194743,7.505541368329703,-5.752180192925244,3.0383924194081136,-1.0069667268228386,3.432505962,2.867494038,3.15
-182427.4743251619,17999.632582843657,-12689.932056567326,-6868.3145915496425,-1810.6077569309398,-13996.505640982668,-6308.239272201368,379.390925309039,-194.8099376026033,-28.110785612950547,4.266224843109997,-14.390402600709443,-0.2609245450730727,-8.96599244835962,22.32763258394216,3.014959093,2.449326621,2.732142857
-163813.62765336706,21749.16646326847,-32209.156319098183,-5954.380185909508,-1581.866314107336,4138.0814835997635,-819.2645207429193,-450.88960515734453,-176.29643726562696,9.546024153615608,-8.846636946628813,33.53076659640601,-4.964080176949954,1.4454869012309923,-38.30842340562653,3.551922047,3.103250367,3.327586207
446900.3969938462,-12433.8259120722,-30047.306096160595,-6979.597634437439,-1941.6121556189125,-5961.056783816245,-2148.577037451754,-640.4610525262289,121.89868659054626,59.84698996110338,-22.59937950847374,-4.813773563138785,5.194334230717303,3.905520423555452,-12.661079551051204,4.751477668,4.284236618,4.517857143
-162126.59825933375,-27921.841200338265,15479.956809281164,5045.304908306535,-73.20762136681014,240.60131909974368,-6109.353650857815,-522.7156068756021,-180.75007195309442,1.9207609935851455,-4.035116497997912,19.612854238082125,-7.874316488657822,-4.631629214903833,-2.587747192410485,3.380332715,2.964494871,3.172413793
-26717.798145921075,-36667.7110298908,-3831.785987852279,438.9988270136147,340.07491335882844,763.3845797237138,7908.284908054644,-324.39646949929073,-13.540115039528583,-42.25975693108899,28.036769764460676,9.880700970580827,-1.5299620216548275,-13.197331837478343,0.1911350184187103,4.373132173,3.780713981,4.076923077
-133309.22184593457,-391.2137909853561,1612.3835811245276,26405.457462715844,7818.673712393038,922.0083414471528,-1956.0858293167585,521.6705930215079,-117.73281946231455,28.9354421296733,2.962201766121388,-31.221821961229935,4.70834508882372,9.466240517930746,9.63547261336647,3.669138913,3.145675902,3.407407407
-224695.900335193,12602.154994221586,33152.34357549855,-9109.307895661648,-5791.288493951851,-4210.665215129084,-16215.878400345735,238.8516140751843,467.466892734244,125.22359647855347,9.303360421497056,-25.586121365316167,62.29555183923971,-131.18148707658318,-2.095878947202445,1.659640274,1.271394209,1.465517241
-112286.88048184244,-10143.051270092541,28099.82568645974,40923.78622585462,-22708.15162386435,13738.455208473964,13930.237848378567,-223.13532452743453,703.6857017770855,-142.79002158997554,67.54557609327881,-69.34944784203405,-33.058791929230665,48.623544447639155,-93.8288040554103,1.786571514,1.313428486,1.55
-132848.52508760942,-15660.234905786823,-854.9481043551032,1257.8418659100985,-480.87771531421913,1352.482671062994,-2563.5627251399487,-475.2885060754585,-172.0089959745591,6.870479253209442,-4.324111932376493,15.58858713305629,-3.034375860170261,-2.4392372749327498,-5.711771810122455,3.846189416,3.296667727,3.571428571
36943.09035456156,3017.0100441502937,-15034.83373770327,35594.793900844335,12361.328100781067,153.8709637349946,8241.562767211373,641.1976358920592,-76.31618228243663,-39.304173591274555,15.472178491595423,-22.178243513054404,4.590098499996464,-10.837231610183176,14.159491411300596,2.646890722,2.056812981,2.351851852
-210408.3876641982,-10589.18656205834,18558.332244465615,5624.459426950728,-794.6837346567532,-467.656801755681,-16380.694206654824,-696.2443749672266,31.585326500893995,-34.35569723299716,-7.171494184049426,6.251107021686698,-1.8470544327497407,6.672239467079229,-11.544952944038117,3.051922047,2.603250367,2.827586207
-125529.47621402457,-14861.66665488602,-558.1294203759717,1292.3678462967337,-558.8546736010315,1124.6558805516197,-3447.633221231783,505.8328961338974,-135.49574936624265,2.009273429226558,3.7849632915162106,19.008106891744216,-7.190987136348224,-0.2665398639491245,-3.7764161559566376,3.772468808,3.193048433,3.482758621
-161907.1768225563,21920.515098349624,-32060.32146225369,-5929.498555178006,-1602.2108530751366,4067.5121882095805,-1090.957545689109,543.5168021477991,-200.0259985598298,16.43611840179915,0.6175629937025706,6.239379556836984,8.187626409618597,11.821647664692188,-14.095435424635268,3.460340236,2.987935627,3.224137931
-154254.64509202214,25077.723181466834,20528.219157763164,10455.160721404107,808.8603531026198,21532.980623119773,-995.9787941439106,562.7196659949869,650.9751101991097,139.82773578286546,34.89044587348013,-27.064046671193964,16.754103559739594,18.51771755706257,-3.782926013515099,1.765816215,1.400850451,1.583333333
-111800.11377080971,-4246.227563053481,-17617.129714996427,-2589.876520845692,-801.9620125553334,2726.2872687397626,1995.7596943534043,-408.0176108807964,-161.89575616692593,15.662825415353366,31.377437568511915,20.445702587021188,2.430080362084722,-2.2680458722916255,-9.516184279419713,3.91045444,3.503338664,3.706896552
292511.23376993765,96535.42824215406,24718.941829645017,-3529.7606907587415,-74.62619586320079,-16752.657640065223,11140.146262756465,-608.2121212880807,-170.67625304154788,-60.78776595588034,1.637845566050588,30.795580877494046,-17.777872454537544,-3.217929259592902,12.360465862243393,1.471686809,0.994979857,1.233333333
-226955.4181620551,13200.058313845935,27993.982409482698,15770.41487728357,-10973.793713670944,-11614.647494110473,-13680.870493589113,-748.7169464476139,542.8368189526865,113.30128387747759,31.77498738732553,-46.41216239236565,-25.799488290439054,0.6031019075267787,32.58882718504236,1.945329132,1.488004202,1.716666667
127653.8428387956,-74467.5720796676,9674.1478339172,3300.6304375857653,1731.6418719080762,-2243.533419560976,14619.475286372315,-243.35125053457486,110.45001826122835,104.59666442859718,9.541839438379233,25.235498437415853,-19.513939353478616,-12.13905218713106,-1.3216580976922003,4.095679394,3.504320606,3.8
-141838.94618100807,-2659.549255890758,9373.372055568601,-13444.599378970017,16246.947087980374,13151.170178825765,-4536.232884230855,-472.7332716282301,-126.40015470842083,4.393715154283522,3.323399857616087,-1.2252770366258914,-8.157478015914846,-1.0521263981014592,-1.5833787056845399,2.637035504,2.190550702,2.413793103
-131948.61699090266,36620.907271165226,3822.089588954197,6616.675520624353,474.70585917935773,22873.594363134238,3411.761659004338,632.2004239772812,470.3662180116325,159.02514117012484,39.984652199575535,43.2174133009506,-9.556868922749498,43.247096682074854,17.187259557248613,1.74043084,1.328534677,1.534482759
-191644.6179848328,527.3264533813397,1790.4020473034645,1786.1402923810592,-1091.3588782487573,966.8832707174026,-11589.169833368149,-617.1341954763678,-243.11419258156263,0.07323464497221288,-6.401951611195041,19.061997427240073,-1.6409312531330336,1.3175671026345854,-8.990295556810528,3.094947531,2.491259366,2.793103448
-199394.1183856862,8425.603062346116,8112.1803559391,-7412.285751959926,9386.859531616856,8400.138837911405,-12551.896704025705,-636.2256468216996,835.5649203408456,-94.29618765956229,35.37932706348419,7.770578620932543,-38.823345133730925,-27.549413717326377,-23.114089435824386,1.621677784,1.278322216,1.45
7075.7987158951,-32986.122108690106,-2460.1415687302447,599.9524138600423,-18.062285350253802,-273.0539800775201,3884.9330358197335,592.9240671432078,101.23571945201333,-64.14808590096237,9.225712568005845,7.604297427542775,-5.246767340089789,-5.327807574905866,-2.003585996900675,4.23399043,3.535240339,3.884615385
11221.217982546108,-23418.306746472605,-19902.25112688582,-3326.5308009935975,-159.77083719344873,1620.8336501845401,10461.462036050405,-296.33712532407475,-17.206669366867423,-38.49128414384447,20.87801620015295,4.087917473027888,6.2142688868544065,-10.190099713832403,-0.44685479480704154,4.549695967,4.021732605,4.285714286
507285.5071790907,-14926.95738440586,-10085.791488243229,-2765.4290243402957,-2483.2517820528406,-9808.87609650712,-16337.71855141379,97.62140780869386,293.09717912826727,17.410505693414365,-0.06678845651652499,0.25382616316986983,-0.8352545668228161,7.983028953213333,-11.418624302613772,3.044920759,2.339694626,2.692307692
185503.7219477989,66690.73377635093,55513.5053789192,3833.9116736590668,1253.4162644204946,-17511.58352215778,9740.315514382675,411.2925561117776,-248.72464931722683,-50.765602741261844,12.577857117725362,110.28323381539118,0.27149688686344015,66.17603206688108,0.26431932496249094,1.26447695,1.068856384,1.166666667
-133024.93531949088,-15677.97926695747,-864.3225552559088,1256.4352792434884,-479.00732343440603,1358.0337240588392,-2541.424938346079,-475.4130439682775,-148.61847888391708,5.7057895651757295,17.905473025745238,19.87544613347813,-3.647430746089191,-4.335195389505065,-6.318643690461403,3.454788469,2.978544864,3.216666667
-140977.37820977546,32090.968421829697,5377.403919444252,-26187.681426883562,-8561.59115292743,-3142.0630952827014,2875.586031819483,-498.46870836834455,447.0985445467943,80.43222120465595,1.7968755635854967,9.899177684737506,-35.996198951022315,-4.599570719819775,20.025313864292954,1.552327478,1.206293212,1.379310345
194960.65869782012,76837.82761683232,38291.312805877504,-67.05957369946158,1055.844722824731,-15781.142624205057,15690.021481199245,-498.6349596794743,-111.40589659623357,-52.81035990690585,3.3321385183707326,-5.508299662084207,-44.39853407869543,11.719497748639943,-45.96635444316438,1.543937516,1.222729151,1.383333333
-163367.9424092969,21797.332188096978,-32191.989931114837,-5952.286664873468,-1586.6491469485127,4124.7776600668185,-872.6567483260759,-450.7675716439235,-236.08846218667958,18.79923689070958,-8.170553046395591,11.035399408384526,9.664500199956882,7.60353650454645,-15.341409352259538,3.369995498,2.880004502,3.125
305227.31577851693,30128.480711947333,8409.690202032929,51344.89811167706,-36427.10278389845,14881.99517131183,11829.070419245712,-360.1087531279239,-493.4732467262645,-25.665657985246128,-20.60596836288626,-76.21881693506906,16.78071409738088,-3.820740935429494,29.727042698705375,3.764962853,3.028140595,3.396551724
-102390.9158285827,-3222.174964443183,-17231.88654548618,-2544.516566664111,-902.0519087980375,2434.293194897689,862.1220952364914,568.4231990208539,-138.60156634165068,11.345061442421368,13.347221508617382,7.657745649660742,2.291107096302446,4.514147796434421,-7.752910397437087,3.909399125,3.469911219,3.689655172
35595.50249867749,11943.183511004043,-32611.76894847502,31661.354451912255,12278.410294391862,2204.9338803387277,15436.478018367292,-239.401826243931,-44.67217045483803,-30.131502130373143,-9.432685763465253,-18.211150457435423,18.318936550524352,-7.194329009661374,2.8580597509360177,2.405101776,1.828231558,2.116666667
-111409.41792087004,7566.273027123508,-13194.476860767458,-10196.169546693858,-1645.6606475440265,-24020.30615679,853.0334106825744,435.3020745662838,-165.14931167880349,-65.63445589780468,-20.500773181898982,-33.431044008153286,-0.7390699026730904,-6.485801291833192,20.635731390543718,3.388944946,2.921399882,3.155172414
-14347.637429978906,13297.012857944594,2132.1441083392556,-37660.141532212176,24478.089149886157,-20627.028754353807,7234.001214951044,-487.6037142723203,-467.1140195413332,-45.14031410022047,-27.385203725153474,-53.186059838476034,-7.813553547847489,-0.06378218261659793,23.224106246774383,3.907056989,3.437770597,3.672413793
-177014.21774425707,11238.411006793824,-15221.578181771018,-2090.2249609785185,-1344.9592285211777,2531.149511267099,-6289.241279492175,463.73774861098735,-220.65316181211884,9.400494269001566,-0.43764437244523063,7.48407215276041,4.03113862232971,9.46929146232056,-11.404198852711943,3.373239619,2.937105209,3.155172414
209985.06856173143,-33395.45212893966,37321.94436706735,-29971.373670674908,39052.227449627724,21706.653026981876,-2175.6080496092673,529.4924801000683,-143.10553795177924,62.90453197096231,27.84198568640457,11.012868741373401,-34.26123713061455,12.237594161364997,13.447864031859494,3.210241176,2.419388454,2.814814815
-208652.22729858168,-10399.324023761576,18628.078846873716,5632.927004532941,-814.0482311187446,-524.547294178,-16608.402152868202,304.91279048099614,-217.84388201738815,-10.838015167423428,-27.628499168203575,6.789036444976773,-5.862166104606152,7.697748988246286,-5.011582989848202,3.228121605,2.771878395,3.0
-76506.38212192181,-51165.01145266413,11674.953404729955,4129.478498068351,964.8481689365249,277.4175530641727,6792.992139838375,-322.85933984241245,-67.49557346100673,-38.7250557434086,9.027123314780038,13.320662481353324,-6.475836538844814,-15.775362519771805,6.56403840590476,3.849214939,3.150785061,3.5
-92459.2260630112,-34947.04835289193,17766.17558644015,-7561.171859070562,-139.37994520601214,-40030.93432125882,7124.025155729258,-517.2724884790892,-198.06665195154255,-64.50504938179284,-6.026780527741376,-13.44017188092349,-16.68750991992279,-10.04376490163025,17.179702911612257,2.728516741,2.054091954,2.391304348
-88033.83864729259,7413.186502285282,-34170.77181432878,-6402.681416194496,-1151.2144101683994,4005.8103909024708,6193.797922581784,-348.62382653723694,-119.69224444547228,16.888824790931157,-6.776720635457489,6.070825804665742,8.840694577895892,3.286842116492045,-12.382872302716185,4.041123384,3.392209949,3.716666667
-181960.25102534858,-4327.707405874861,29675.370966957616,-17322.897583456186,15928.722161634505,-14362.21818742743,-7875.086381472266,-666.2145851328273,526.3631777284203,-150.0011281202315,23.5265620442905,-7.473849126854519,95.06169622337745,42.24650194878895,64.35989255606745,1.91045444,1.503338664,1.706896552
-87866.50211970834,21410.74765730402,-23566.794347725463,-21060.931847099167,15479.21967235196,15519.970187952737,3117.6138646080635,630.2993162546065,-14.716537232602976,5.58767495932391,12.704241239878602,1.0256974916892758,-3.0620026145137413,7.193395561908667,-7.73931253647084,3.165961789,2.619752497,2.892857143
517257.1429616264,-13840.122740010089,-9681.20546020722,-2719.048133072607,-2589.1847523657316,-10118.118649799571,-17523.08254703368,76.9596771821231,178.03205671089063,25.686808152759827,0.4908119830965752,-9.813215735744194,2.507631292425019,10.58093399378509,-8.410819109597647,4.659037443,4.269533986,4.464285714
477412.6598567942,17033.314928323958,-5594.913974667596,54905.21795046696,16895.965544374376,-9911.098489353757,-11542.6308263747,170.9305485948465,-45.54395813811069,48.27641687749449,-2.875576940993644,-29.27427153455593,6.049134928303453,1.2036372849010408,-8.696874829408472,2.686788331,2.05395241,2.37037037
-77623.80415645482,8546.810450908104,-33746.927902970376,-6352.8893270751705,-1261.9460299501732,3683.585968825635,4941.795449210343,626.3483862912784,-129.85301677003366,16.036686107582817,-10.65538959272504,-0.47773447566770333,8.084660239950939,8.07976210833399,-10.60711451529994,4.24461591,3.686418572,3.965517241
-154773.63207690264,11063.610520817201,9864.415822992794,25113.803782767864,-15831.143868567759,10034.546625324907,1975.7628768212362,-422.8756140161437,731.2311604460126,-28.110835455327166,52.56112335785613,31.833445229284262,35.30869116226594,51.5130812668441,28.137518219937874,2.303374142,1.770699932,2.037037037
10851.304938334428,-32573.861981435028,-2312.8470919898423,617.0863973908431,-58.21477679617159,-387.23977422408655,3437.5103084145367,587.5409548880754,-37.54386660747673,-46.809828733133514,56.85039695629748,8.351547115737043,-0.9042225475291945,-8.367664386726057,4.412912752024231,4.452997027,3.975574401,4.214285714
-168440.55533593716,30823.26412823584,-30836.418217060695,9753.12673475224,3655.4836198285857,4003.1542676494146,89.6864399579271,-443.7416193695837,-82.65426104445841,29.73572002678223,-16.535273788692216,-22.308146752906616,11.910193580686482,14.207707121370802,0.9182225862563832,3.231543121,2.732742593,2.982142857
-191340.03181441032,559.1394542221528,1805.0459619359578,1788.1432387872026,-1094.5804266490104,957.3651051229846,-11626.385005417698,-617.5807102821947,-255.20831337021764,1.12432523994782,-12.745801855128688,15.793789097354095,-1.1357304439338007,3.359880088958105,-9.170413781135707,3.46412956,2.93587044,3.2
-192550.9234679426,23579.674079200973,40949.44837221095,6588.300698340273,487.98546442802063,-6038.490379120328,-4384.146681624403,394.0510201895742,262.87891688765427,277.68100160483544,1.2181816499834532,-53.7052581818009,59.05895349927964,-43.15879993884782,-21.548259915685595,1.770033908,1.363299425,1.566666667
-54213.74295760126,53834.44607606711,18474.847840286544,-889.056647107779,872.7520085995158,-7050.5145772566375,15123.363319397035,-365.11059998081674,-40.32068943952991,170.48956037779385,0.38902222414444854,-53.10132591113976,-26.57892471829563,15.047336845475495,22.233783817381887,1.387269538,1.079397128,1.233333333
103837.30728488129,-4252.593833248682,-33681.60574339132,-6814.793960918042,-1238.5424890819863,796.3321981610885,6483.766524193419,602.6593314065725,-22.01023008213781,-47.45911151619618,23.316688439746837,-7.688634683751217,12.922931623762285,-0.726365828681182,-2.7075582330875125,4.592530589,4.157469411,4.375
114604.64662449254,58966.831853204414,52643.44926337151,3496.8320399765603,2004.553849782068,-15343.31501513241,18164.491412939282,-424.2367973734419,-269.1808981291832,-24.508511338902412,10.130985978916398,-36.61945142338741,-15.81047527646901,34.211795958241126,-14.795804911141675,1.294254321,1.050573265,1.172413793
-88873.0527672781,-30960.805138693373,27498.598653675836,-18527.619896110617,26734.77261870011,18422.18105983152,3548.784821625236,-318.5567653114532,-182.13860309230748,-54.360179524514436,-7.344465237213821,-22.210764287852097,-6.745630169076908,-12.540413829711191,16.826414455584555,2.535804889,2.019750667,2.277777778
-190114.21770998166,696.2940500263622,1851.088420324733,1792.72243073697,-1108.0768412824807,915.9344445941936,-11786.19133196785,377.46734498827624,-207.98275532934605,-0.7218832054144215,17.840478302683323,12.258911553323578,-2.036853777210748,7.782305370451096,-8.229216950889697,3.444807906,3.003467956,3.224137931
632550.916224035,39636.76978400813,-1546.293268019035,-8841.071951271382,-59048.290202205775,7900.235408918736,-21173.810137800418,-10.373017573016673,-210.38601925068576,-53.570012062042906,-7.294554411369754,-48.62968064838939,12.212179431991073,20.07657989799014,17.415316524076704,4.756993215,4.311972302,4.534482759
99947.85623601124,13076.836433395782,63898.76644908691,-50461.550928666766,-16799.147829659236,-15900.855407637544,11692.128188458431,489.36019238703057,189.809793759125,24.109798754236746,-1.8099208178694977,50.73638626755406,173.87783596114082,30.085177669353875,-21.49369683143219,1.284138137,1.015861863,1.15
-210255.53414176762,-10573.705386215404,18563.332851369018,5625.3187619326345,-796.4318106765033,-471.73915802919265,-16400.225243337467,-693.1914384445226,-104.4675171183243,-22.790510687665893,-25.91453214741792,13.129013499153636,-5.607540294639226,2.992181367706092,-10.232813292274386,2.624756782,2.153020996,2.388888889
-63313.49573131709,-31773.93525983052,18946.931147271924,-7422.139190753209,-448.5967558658809,-40924.31740471006,3649.0002644166643,417.60624262176975,-358.19303779676704,-56.77990033028445,-32.98944016876866,-27.041708250452793,-17.31392856684197,-2.6404773619787765,20.179235971006566,2.970983131,2.251239091,2.611111111
55361.814486334275,-18609.86533522775,-18114.741054122882,-3116.6409263805454,-627.5918344024421,269.33228895962503,5210.636978190766,599.9470632970308,-29.36952878469548,-47.76297469737401,17.360966187755658,-4.2622668565517134,6.536593206970014,-4.308604977114525,0.7209353809053262,4.442228583,3.928141788,4.185185185
-162708.4457579385,-27985.13786996699,15460.286101805243,5042.935985794041,-66.87064208775367,257.4068548975733,-6039.7035946938595,-525.32015595988,-21.10587151581917,-13.28593699869749,-14.099172628676902,9.192742377269548,-7.49413257263854,-7.112567112283058,-2.0327521173854897,2.558665314,1.941334686,2.25
-127985.57156894438,-15127.138577144913,-656.6106217225365,1280.3294223992173,-532.6657443536022,1198.885534421336,-3154.1003211158118,506.7110239104247,57.70408627623793,-15.721649811985175,12.306497783448185,12.354716219495542,-9.33108500898334,2.548443247752595,-8.30325645703386,3.653463529,3.070674402,3.362068966
