fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,CIHigh,CILow,MOS
-226955.4181620551,13200.058313845942,27993.98240948287,15770.414877283576,-10973.793713670988,-11614.647494110395,-13680.870493588754,-748.7169464538337,542.8368189577479,113.30128387486796,31.774987272638842,-46.41216253610409,1.945329132,1.488004202,1.716666667
127653.8428387956,-74467.57207966766,9674.147833917263,3300.630437585768,1731.6418719080698,-2243.53341956096,14619.475286371937,-243.35125053659652,110.45001826225823,104.59666442618912,9.541839403939369,25.235498515570118,4.095679394,3.504320606,3.8
-141838.94618100807,-2659.5492558907627,9373.37205556866,-13444.59937897002,16246.947087980436,13151.17017882567,-4536.232884230738,-472.73327163215794,-126.40015470959912,4.393715154182474,3.3233998456207483,-1.2252770404206745,2.637035504,2.190550702,2.413793103
-131948.61699090266,36620.907271165255,3822.0895889542185,6616.675520624358,474.7058591793559,22873.594363134067,3411.7616590042444,632.200423982534,470.366218016017,159.02514116646458,39.9846520552568,43.21741343479444,1.74043084,1.328534677,1.534482759
-191644.6179848328,527.3264533813402,1790.402047303476,1786.1402923810597,-1091.3588782487602,966.8832707173945,-11589.169833367849,-617.1341954814956,-243.11419258382912,0.07323464497106959,-6.401951588088314,19.061997486274976,3.094947531,2.491259366,2.793103448
-199394.1183856862,8425.603062346121,8112.18035593915,-7412.2857519599265,9386.859531616894,8400.138837911345,-12551.89670402538,-636.2256468269844,835.5649203486362,-94.29618765739247,35.37932693578809,7.770578644998506,1.621677784,1.278322216,1.45
7075.7987158951,-32986.12210869013,-2460.141568730258,599.9524138600427,-18.062285350258296,-273.05398007751734,3884.933035819633,592.9240671481343,101.23571945295728,-64.1480858994863,9.22571253470723,7.604297451093685,4.23399043,3.535240339,3.884615385
11221.217982546108,-23418.306746472615,-19902.251126885938,-3326.5308009936,-159.77083719345111,1620.8336501845304,10461.462036050134,-296.33712532653703,-17.20666936702821,-38.491284142957625,20.8780161247968,4.087917485687894,4.549695967,4.021732605,4.285714286
507285.5071790907,-14926.95738440587,-10085.79148824329,-2765.429024340298,-2483.251782052842,-9808.876096507054,-16337.718551413367,97.62140780950563,293.0971791310005,17.41050569301227,-0.06678845627518776,0.25382616395671465,3.044920759,2.339694626,2.692307692
185503.7219477989,66690.73377635099,55513.505378919544,3833.91167365907,1253.4162644205023,-17511.58352215766,9740.31551438243,411.2925561151947,-248.7246493195453,-50.76560274009363,12.577857072327614,110.28323415693913,1.26447695,1.068856384,1.166666667
-133024.93531949088,-15677.979266957482,-864.3225552559135,1256.4352792434886,-479.0073234344104,1358.03372405883,-2541.424938346014,-475.4130439722278,-148.6184788853027,5.7057895650449195,17.90547296111803,19.875446195032236,3.454788469,2.978544864,3.216666667
-140977.37820977546,32090.968421829723,5377.40391944428,-26187.681426883584,-8561.591152927447,-3142.0630952826796,2875.58603181941,-498.4687083724858,447.09854455096206,80.43222120280493,1.7968755570998278,9.89917771539486,1.552327478,1.206293212,1.379310345
194960.65869782012,76837.82761683238,38291.31280587773,-67.05957369946121,1055.8447228247385,-15781.142624204951,15690.02148119884,-498.63495968361735,-111.40589659727206,-52.81035990568965,3.3321385063437683,-5.5082996791430725,1.543937516,1.222729151,1.383333333
-163367.9424092969,21797.332188097,-32191.989931115033,-5952.2866648734735,-1586.6491469485115,4124.777660066791,-872.6567483260555,-450.7675716476694,-236.0884621888814,18.79923689027869,-8.170553016905671,11.03539944256054,3.369995498,2.880004502,3.125
305227.31577851693,30128.480711947355,8409.690202032978,51344.89811167708,-36427.102783898605,14881.995171311724,11829.070419245403,-360.10875313091674,-493.47324673086604,-25.66565798465364,-20.60596828851249,-76.2188171711201,3.764962853,3.028140595,3.396551724
-102390.9158285827,-3222.1749644431825,-17231.886545486286,-2544.5165666641137,-902.0519087980388,2434.2931948976725,862.122095236468,568.4231990255764,-138.60156634294324,11.345061442160747,13.347221460442492,7.657745673376674,3.909399125,3.469911219,3.689655172
35595.50249867749,11943.183511004061,-32611.768948475215,31661.35445191228,12278.410294391897,2204.9338803387145,15436.478018366894,-239.40182624592023,-44.672170455254694,-30.131502129679028,-9.4326857294195,-18.211150513835644,2.405101776,1.828231558,2.116666667
-111409.41792087004,7566.273027123516,-13194.476860767536,-10196.169546693865,-1645.6606475440235,-24020.306156789833,853.0334106825553,435.30207456990047,-165.149311680343,-65.63445589629443,-20.50077310790434,-33.43104411168916,3.388944946,2.921399882,3.155172414
-14347.637429978906,13297.012857944603,2132.14410833927,-37660.14153221219,24478.08914988627,-20627.02875435366,7234.00121495086,-487.6037142763717,-467.1140195456876,-45.14031409918196,-27.385203626310535,-53.186060003193255,3.907056989,3.437770597,3.672413793
-177014.21774425707,11238.411006793836,-15221.578181771109,-2090.224960978521,-1344.9592285211793,2531.1495112670814,-6289.241279492012,463.73774861483986,-220.65316181417631,9.40049426878579,-0.43764437086577096,7.484072175938494,3.373239619,2.937105209,3.155172414
209985.06856173143,-33395.452128939694,37321.944367067576,-29971.37367067491,39052.22744962786,21706.65302698172,-2175.608049609213,529.4924801044679,-143.10553795311245,62.90453196951237,27.841985585913573,11.012868775480955,3.210241176,2.419388454,2.814814815
-208652.22729858168,-10399.324023761586,18628.07884687383,5632.927004532946,-814.0482311187506,-524.5472941779987,-16608.402152867773,304.91279048352953,-217.8438820194186,-10.838015167174694,-27.62849906848256,6.789036466002844,3.228121605,2.771878395,3.0
-76506.38212192181,-51165.01145266417,11674.953404730028,4129.478498068354,964.8481689365182,277.41755306417167,6792.992139838199,-322.85933984509484,-67.49557346163579,-38.725055742517384,9.027123282198101,13.320662522607467,3.849214939,3.150785061,3.5
-92459.2260630112,-34947.04835289196,17766.17558644026,-7561.171859070566,-139.37994520601293,-40030.93432125854,7124.02515572908,-517.2724884833867,-198.0666519533882,-64.50504938030923,-6.026780505988274,-13.44017192254729,2.728516741,2.054091954,2.391304348
-88033.83864729259,7413.186502285293,-34170.77181432898,-6402.681416194501,-1151.2144101683987,4005.8103909024453,6193.7979225816225,-348.62382654013396,-119.692244446589,16.888824790544103,-6.7767206109983595,6.0708258234664765,4.041123384,3.392209949,3.716666667
-181960.25102534858,-4327.707405874869,29675.3709669578,-17322.89758345619,15928.72216163457,-14362.218187427332,-7875.086381472057,-666.214585138361,526.3631777333289,-150.00112811678096,23.52656195937564,-7.473849150000562,1.91045444,1.503338664,1.706896552
-87866.50211970834,21410.747657304044,-23566.794347725605,-21060.931847099175,15479.219672352028,15519.970187952633,3117.6138646079803,630.2993162598431,-14.716537232740725,5.58767495919599,12.704241194024412,1.0256974948656108,3.165961789,2.619752497,2.892857143
517257.1429616264,-13840.122740010096,-9681.20546020728,-2719.0481330726093,-2589.1847523657343,-10118.1186497995,-17523.08254703323,76.95967718276309,178.03205671255117,25.686808152167245,0.4908119813253332,-9.81321576613505,4.659037443,4.269533986,4.464285714
477412.6598567942,17033.314928323976,-5594.913974667628,54905.21795046701,16895.965544374427,-9911.098489353688,-11542.6308263744,170.93054859626722,-45.54395813853395,48.276416876381006,-2.8755769306142254,-29.274271625217278,2.686788331,2.05395241,2.37037037
-77623.80415645482,8546.810450908117,-33746.92790297058,-6352.889327075176,-1261.9460299501714,3683.5859688256114,4941.7954492102135,626.3483862964819,-129.85301677124505,16.03668610721477,-10.655389554266302,-0.4777344771475967,4.24461591,3.686418572,3.965517241
-154773.63207690264,11063.610520817208,9864.41582299285,25113.803782767875,-15831.143868567828,10034.546625324838,1975.7628768211828,-422.87561401965644,731.2311604528296,-28.110835454680046,52.56112316814483,31.833445327872468,2.303374142,1.770699932,2.037037037
10851.304938334428,-32573.861981435057,-2312.847091989855,617.0863973908436,-58.21477679617588,-387.2397742240831,3437.5103084144475,587.5409548929571,-37.54386660782663,-46.8098287320564,56.85039675110482,8.35154714160205,4.452997027,3.975574401,4.214285714
-168440.55533593716,30823.264128235875,-30836.41821706088,9753.126734752248,3655.483619828602,4003.1542676493877,89.68643995792294,-443.74161937327096,-82.65426104522949,29.735720026098903,-16.535273729011,-22.308146821995773,3.231543121,2.732742593,2.982142857
-191340.03181441032,559.1394542221536,1805.0459619359692,1788.1432387872032,-1094.5804266490131,957.3651051229763,-11626.385005417398,-617.5807102873262,-255.2083133725969,1.124325239922478,-12.745801809124796,15.79378914626736,3.46412956,2.93587044,3.2
-192550.9234679426,23579.674079200984,40949.4483722112,6588.300698340279,487.98546442802115,-6038.490379120288,-4384.146681624287,394.0510201928487,262.87891689010564,277.68100159844226,1.2181816455866201,-53.70525834812584,1.770033908,1.363299425,1.566666667
-54213.74295760126,53834.44607606715,18474.847840286653,-889.0566471077796,872.7520085995199,-7050.5145772565875,15123.363319396647,-365.1105999838504,-40.320689439906154,170.48956037386966,0.38902222274009496,-53.101326075595495,1.387269538,1.079397128,1.233333333
103837.30728488129,-4252.5938332486785,-33681.60574339153,-6814.7939609180485,-1238.5424890819863,796.3321981610851,6483.766524193249,602.6593314115794,-22.010230082343472,-47.45911151510316,23.31668835558875,-7.688634707562987,4.592530589,4.157469411,4.375
114604.64662449254,58966.83185320444,52643.449263371826,3496.8320399765644,2004.5538497820735,-15343.315015132304,18164.491412938816,-424.2367973769668,-269.1808981316925,-24.50851133833824,10.130985942350156,-36.61945153679769,1.294254321,1.050573265,1.172413793
-88873.0527672781,-30960.8051386934,27498.598653676,-18527.619896110617,26734.772618700204,18422.181059831393,3548.784821625143,-318.55676531409983,-182.13860309400502,-54.36017952326393,-7.344465210704845,-22.2107643566387,2.535804889,2.019750667,2.277777778
-190114.21770998166,696.2940500263629,1851.0884203247444,1792.722430736971,-1108.0768412824839,915.9344445941857,-11786.191331967546,377.46734499141223,-207.98275533128503,-0.7218832053978566,17.840478238290846,12.258911591289618,3.444807906,3.003467956,3.224137931
632550.916224035,39636.76978400816,-1546.2932680190554,-8841.071951271411,-59048.29020220598,7900.235408918673,-21173.810137799872,-10.373017573103503,-210.38601925264817,-53.570012060808104,-7.294554385041477,-48.629680798996546,4.756993215,4.311972302,4.534482759
99947.85623601124,13076.83643339578,63898.766449087285,-50461.55092866681,-16799.147829659287,-15900.855407637437,11692.12818845814,489.36019239109663,189.80979376089454,24.109798753681908,-1.8099208113370218,50.73638642468496,1.284138137,1.015861863,1.15
-210255.53414176765,-10573.705386215417,18563.332851369127,5625.318761932637,-796.431810676509,-471.7391580291917,-16400.22524333704,-693.191438450282,-104.46751711929777,-22.790510687141538,-25.914532053883317,13.129013539814457,2.624756782,2.153020996,2.388888889
-63313.49573131709,-31773.93525983055,18946.931147272033,-7422.1391907532125,-448.59675586587986,-40924.31740470977,3649.0002644165784,417.6062426252396,-358.19303780010546,-56.779900328979224,-32.98944004969782,-27.041708334200326,2.970983131,2.251239091,2.611111111
55361.814486334275,-18609.86533522776,-18114.741054122987,-3116.6409263805476,-627.5918344024439,269.3322889596245,5210.6369781906305,599.9470633020154,-29.369528784969475,-47.76297469627449,17.360966125093952,-4.262266869751865,4.442228583,3.928141788,4.185185185
-162708.4457579385,-27985.137869967017,15460.286101805337,5042.935985794045,-66.87064208775988,257.40685489757067,-6039.703594693704,-525.3201559642446,-21.105871516015572,-13.285936998391959,-14.09917257778803,9.192742405739581,2.558665314,1.941334686,2.25
-127985.57156894438,-15127.13857714492,-656.6106217225393,1280.329422399218,-532.6657443536059,1198.8855344213275,-3154.100321115731,506.7110239146347,57.70408627677596,-15.72164981162355,12.306497739029822,12.354716257758364,3.653463529,3.070674402,3.362068966
