fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,fe-14,fe-15,fe-16,fe-17,fe-18,fe-19,fe-20,fe-21,fe-22,fe-23,fe-24,fe-25,fe-26,fe-27,fe-28,fe-29,fe-30,fe-31,fe-32,fe-33,fe-34,fe-35,fe-36,fe-37,fe-38,fe-39,fe-40,fe-41,fe-42,fe-43,fe-44,fe-45,fe-46,fe-47,fe-48,fe-49,fe-50,fe-51,fe-52,fe-53,fe-54,fe-55,fe-56,fe-57,fe-58,fe-59,fe-60,fe-61,fe-62,fe-63,fe-64,fe-65,fe-66,fe-67,fe-68,fe-69,fe-70,CIHigh,CILow,MOS
50030.008054631486,-10113.997947689439,-35856.497589709325,-7070.23505856877,-668.2179192098789,2441.9449831014754,12881.309331455192,-274.72895611866187,139.77415771037272,-50.9945604600692,18.22368330524907,-0.6449472815699004,13.212484486442902,-7.152106623843595,-4.622596310612755,3.3436558105605165,4.010889734843991,-0.9177599110370446,0.502126972761296,4.386049282798424,3.7249542593434923,-1.1864713586865459,-0.139676831650093,-5.986586562698012,1.3726891849664726,-2.131461603541008,-3.2525567098604045,3.040587885272016,-2.4910826922507776,1.3759660194594876,-0.0015345669357054873,-2.52768562042001,3.4477465619370853,8.023850659154485,0.09615424662099675,1.9428984730022945,5.093133147283166,4.184754452656513,-4.116637464903775,-3.0076656153345502,-0.829649046063996,2.2905943290040773,-1.9671695602822148,0.6514986732475803,4.902938954872806,-0.18331392664127877,1.21956839412009,-2.7540339086710075,-0.7305406432647973,-3.298289042558617,-1.44471272484425,-0.2220346154257692,-2.1387673735373824,1.563257768909237,0.8024411719713868,-1.1401846856741122,1.807734020128884,-1.0145441454205026,-0.414698876267115,-0.33151953863893213,-1.1813467474711572,-1.3804401989720843,0.8243111194529767,0.10027598990819898,-0.6223177730209563,1.3326009559838818,0.83380503267573,1.1893415590712686,0.7607520829372886,-1.236813650961502,3.599130983,2.900869017,3.25
-125345.11971585723,-14842.06566035285,-550.0972767851973,1293.4060038201726,-560.8143237253929,1119.0146444204502,-3469.9147711156993,505.62609281416235,-147.9919562652464,3.592748318259116,-8.184548877201491,6.667883718400892,-3.827324214582193,3.363393245428547,-4.182653674094198,-6.3698638743603855,1.403006937254823,-0.43980537881160203,0.004608831775554804,0.987175052472178,-0.9144742556284701,6.739491432598823,1.7003570391998661,0.6570473600782074,-3.038032825596079,0.7548355542321162,0.041673718130227404,-0.7121113785708186,0.39091476544253123,-0.6664519831881749,1.9439361397971167,-1.129676896591564,0.28071071618285126,-1.725663583321759,0.9617908228109667,-0.7472610161775332,0.8374212544916058,-0.8842802519621388,1.3822045851527551,-0.6568078364219238,-1.1628081911789563,-1.586082046626181,-0.03968574477777732,0.34328708306727157,-1.0247146731100865,-0.1841877347513309,-0.30371715665133586,1.2668723085757627,-0.22050219926981376,1.1914449994242893,-0.9790744378829477,0.26455392369139635,1.0367326803236694,-1.392976339437166,0.8535938580878688,0.7234958512081626,0.2599349132172671,1.6927001609728034,-1.1456446725780591,0.15105035479301784,0.03042295038090237,1.0957489271587744,-0.19712721208133688,0.1765241287110949,-0.18287251930558784,-0.3954325729962778,-0.8678289589908198,0.07154928885802626,-0.2982792792102128,0.38305895769080206,3.954853907,3.366574665,3.660714286
-49001.253181786014,-48167.38971145776,12787.790589645343,4259.833315192712,673.1571690430115,-566.3248469977749,3515.6614387281647,611.4324764406496,-44.63990682882076,-46.94162187842554,9.787047683383182,6.176204644263189,-6.933410832345727,-11.012630539327176,8.031942078967198,-6.734829267246998,-3.342408336189362,-1.1539448452610548,-5.1497208912543915,-0.7903692250162405,-5.794290969299735,0.6074057132929512,-1.2292181367728847,5.60990090234255,1.1992161087801358,-5.07692673811942,3.079454100828811,-0.8200641698449315,-0.37034578072038404,-0.6375756837379141,4.474410538280032,0.4972050552758395,-3.265252019575534,-1.1808718787515866,-0.9122438841359631,0.8439352120296048,-1.7751872712639067,1.113381843102856,-1.223831622860244,-1.885339903849767,-0.5727428814189894,-0.7966164776987069,0.1109954430486384,2.052460599563942,-1.9130677682419974,0.22510702198421687,-0.5875344545923304,-3.1221385477581607,0.1788927206282712,0.34223088410644875,0.38424548761227567,0.45416638646998403,-0.3735497966388987,-0.9274061098969284,-0.6922090476162532,-0.11579955420597404,0.6197943508111934,-1.2196536662455788,-1.3812320550188897,-0.09200476522232044,-1.424115121452041,0.2808187264138022,0.1905873048144904,-0.8920203420458627,0.0109651741488753,-1.6204464057803563,1.0153838192475693,0.8998349266410766,-0.4649982082566045,-0.4064384462318882,3.453428328,2.925882017,3.189655172
347922.2314522347,-32285.958984764657,-16536.086150066276,-3524.2664239157984,-796.0985257861396,-4945.40734656358,2571.058216945028,-525.2452499687129,117.82768750569899,73.28616827713485,-6.671406992687374,5.796977990059203,-3.132657308715534,-1.8873834090435688,-8.871732106696786,-0.04093926987635269,-1.2227543318472844,-5.073751517035156,0.19236307508930608,2.7103565035671906,2.680530838798703,-0.04959984891196654,0.6440132787004913,1.2754525315362062,0.45969474009855205,-0.3222733415122967,2.796973698727865,1.2221361477018038,-3.2693591699528213,-0.32988687767411773,-1.8628770979240623,-0.1975779386268975,4.053488265892538,0.525231494145894,1.113966165477403,-2.862834328467293,1.6149356473461391,-0.9413032402091167,-0.1384866824017865,0.7107827237748735,-0.9532903111130736,0.5182248453917558,0.7814004857492494,1.2040449159487352,1.3401238454175797,-0.0938846362925966,1.114280670853018,1.9719390804074064,-0.7072219352277265,0.2987015558663864,0.7690903519903853,0.6778955437677502,0.5337214841431204,-0.6338197552450828,0.6308020265890936,0.3930546979209895,1.210585912253667,0.22556285052002684,-0.30905099544122244,0.6166541280555872,0.4444514870803243,0.2921738285550544,-0.09254165076795137,0.2063097300246547,-0.22554791369062183,0.03440780117975261,0.35436650471310444,-0.05474122112928133,0.3012778124236636,0.06847318344154689,4.785550297,4.325560814,4.555555556
-177783.0697999968,11158.491260562701,-15258.612051584236,-2095.377775984567,-1336.792999008922,2555.1103224811577,-6194.898005426787,464.260679655386,-163.39474927706658,2.9243435864670873,-9.998929110907286,11.028159140604068,3.4192172690424854,5.095445814919529,-10.767324534621874,-4.829675344755369,3.1492617027312004,-2.272408031557361,1.8045231161842636,-0.8940790546644873,2.351615206655942,10.253833071309364,1.1457007469303548,-2.4532426442225663,-4.9588882353324255,6.223566993559121,1.0136159883865026,2.149942001260593,-0.9301112202161615,-0.9372465579773309,1.439579468505774,-2.362627111149464,1.2411140499305238,0.6698462422002421,-0.2828186428680452,-0.8499296828495218,-0.5757171014423418,0.48234583367732026,-0.476511748408501,-0.571048802952877,-0.07300287886002306,-2.456741864491934,1.0929296543483975,-2.045841880957923,-0.4011407051279559,1.332107619314399,0.9787071243216491,0.9404217562331489,4.073719819663883,2.319809951287259,0.9769211581781715,0.3570540823070114,-4.43903646732572,5.053362666405272,-0.7935015070698576,-0.05097788364482944,-1.4364234858500071,1.1135409860018504,0.9502980211089035,-1.2906923071327567,1.1144454072137642,-0.8641346587670621,0.7809894337510831,-0.11315241527728317,-0.6294683708955997,-0.5172820135070634,-0.17270959479725725,-0.08980964243222903,-0.70330129400154,0.8974364617298135,2.653067263,2.154625045,2.403846154
246964.03748858173,-52400.00887065796,-3015.741064150109,-58.34523461592457,370.88246000014095,-3879.5232772068066,7489.697329852595,-405.9954000326089,112.79501353511206,85.64313388958243,-19.134351577250484,10.821908386559146,-11.277353555904316,-6.254652161818167,-4.959967397456008,-6.341400927830018,-3.934767256485987,-6.637151646485194,1.089942117995545,5.307605057971919,2.3019512929315606,2.889022740846097,3.1478362290429893,1.3421529036100557,-1.4261557008729013,-1.5886110571933953,3.0460033068397574,-0.4512058397224565,-2.7065266536337194,-1.3581549665602812,-0.7798377956660192,-0.985542551663226,4.163734922364248,-0.5805297950106405,1.8752928842116745,-4.343371831580261,3.541045338381698,-2.301751947423342,0.5080474413021457,1.5649354256796921,-2.2417852489715413,-0.8283706092982583,1.7045104939271731,1.055613747375195,-0.271717055626405,-0.3843798463248389,1.3068407216851117,2.229308510140669,0.5121070726148812,1.5396382027040256,0.473016266006675,1.3872187233047868,0.18442597935082303,-0.8645439108621132,1.007959179115931,-0.48595109328386127,1.1619500899826256,0.16763640740241678,-0.8247521376309843,0.5345484407821649,0.2806719555705228,0.5166551153106302,-0.21350900266841613,0.7102258635865658,-0.1901532892630607,0.23646593539111568,-0.19846077135689352,-0.4555363214873525,0.13627987716126316,0.22470543151231892,4.518530885,4.014802449,4.266666667
-196930.49038238885,7262.1099745755,4406.180802819033,-2973.7771147002686,-1557.8801195258857,-15573.846834168684,-11654.291105016287,-703.4718964163364,-172.17550262343974,-40.779197721366664,9.782613761959112,-10.421676742397295,-4.272230501312611,-15.936266309973446,21.884035434351173,23.810170797099065,-15.307173720074882,13.546229848607176,4.190918321789088,-15.736517718256447,9.188675554850988,-0.38832322453238205,13.557446335423004,-1.9802299119055822,-2.0116806283262436,0.6840306059855571,10.596911645539631,-11.492716482927102,-3.314909303594756,-1.8212470352066448,-2.4458449165566836,4.076770383032379,11.45413963746784,-7.18543062022471,6.446830194332374,-8.950508043678878,6.14852945428532,2.7882425564014985,5.271454014160599,9.149721486648973,4.435820713988027,-2.7591156317695096,1.5076931703971357,0.48319912066101933,4.554052505977723,1.817976862356113,-2.42442159818857,0.7653121857201648,2.5706297303107513,-5.139285072616748,0.2744833676863108,0.6162708281134534,1.50770229135229,0.07421143491658547,-0.44033273771645415,-1.921705252169918,3.4517963568821664,2.265091811150226,0.32527060315740364,1.3629359893399573,-2.3015332887223097,-3.6730616678079757,-1.8428285947783474,-1.287467616855992,0.42143207434555585,2.6515020599993773,1.3290056724350767,-0.002213011858121066,3.2491549122517895,-0.8061698654732713,3.107115012,2.596588692,2.851851852
-120360.21443036063,10134.50442207424,-15464.959965841374,22522.003356326604,7584.076690910268,2545.447962684006,3576.8105060879757,-394.2799169916516,16.634058793057317,22.819317158448953,-12.076920558357344,-19.452364031201135,8.178206405800923,5.849690666873098,6.169607962269531,-18.20098907582083,-9.840050954942201,-7.877683760476216,-5.516021958962502,9.129777077725004,18.45174650810806,-9.151057857588295,-0.5923489312143785,3.100057247099244,7.151740494485361,-0.2077784843308958,-3.4393159852026747,2.6537230623560935,-4.275641683096784,-3.4782220612936987,-1.8835244943386875,0.17014852577910652,-6.527762400239528,8.024258616584829,0.7991573564046659,0.7553838463715401,-1.008819347486248,-1.8074913903594734,2.2578109204799666,-0.2938672318152462,-3.434921260811221,-1.0982458600205975,-0.5834973729722975,-0.253826566286357,-3.3079078974108413,-0.056277454966453005,2.449974110649845,-1.958788304283189,0.9127007595822463,1.6693063275568065,-3.510021463235039,-3.4969143721090137,-4.15031214590132,-3.1814694023338785,0.43971611865060833,-1.844123014471426,-1.5893553216588971,0.2562216373030132,4.577449652026195,1.3518786753202028,5.682177706538212,0.0717109666084605,-2.3483009082372988,1.3557265548519735,1.9871292754559442,-3.954665586748845,0.09849444619568085,-0.5161215547610933,3.231824451388071,-0.14181428058337672,3.531309226,3.020414912,3.275862069
26676.551301628904,71718.91671086634,4229.979698131638,-4431.0852185144595,-81.87415521820081,-7518.307150782197,12531.620564010973,560.8426227608061,-2.568954665918052,151.09372190014795,-30.297581083265698,4.958243699890852,-55.40921483182285,0.44910377628306697,-2.443292653342145,-17.093476608690306,-9.668513349916374,-15.23574673381288,15.943706214660132,-3.5233429210574316,-8.500211540327976,-6.063827368954877,9.182842128014068,9.83242069367666,-50.754990282888606,-36.30045525584026,-20.708394022083404,-14.424651296393485,-1.6184426131642546,22.648467117010135,-4.788447651451097,0.18688156605901932,-21.53172022969467,4.146916983763217,35.696108390454384,-1.4812439217762114,-26.502779099449402,12.072882520641615,0.879199106479534,0.9722342979840125,-6.685992942972064,1.615513967125067,2.98247772665877,-5.120528779845292,-2.004375396609875,4.2373984353424525,4.670214512853315,-1.8325841813205381,-3.9484305855851836,-2.0164109085927606,-3.7927489806599652,3.4121330934235807,6.1025711059295205,1.954636991301279,-0.5885277181224752,-2.0858232916140826,0.6893351939200737,-0.7200709760080017,1.0347135989510954,-0.0027164987745923333,-0.49889362582039676,-1.1084820357587504,-0.06386046235224652,-0.5991790815054936,-0.23151288248897695,0.3969126413891038,0.7311718621081896,-0.16843085427784876,0.05021014675367823,-0.3092555706693005,1.56564417,1.167689163,1.366666667
-109808.71505541116,44567.06006826472,-10893.211824471697,-29969.390003570057,-8989.838358062923,-2091.0220715747378,6185.938134344497,542.1687726151965,536.908229381982,76.92982690958628,19.203580650308314,12.874358039019407,-48.38353298714054,0.20162757843567614,-1.218977961173476,13.173750323607187,0.46319979199843364,35.6810995369881,32.88253563539305,-14.880440554096252,-24.701374432471354,-25.12863633608906,18.75643258740704,-23.893568952852135,3.3315447222379597,-5.94293646301109,1.674280705081009,-0.5160058253088875,-6.565078279031736,12.559314292719508,-4.874670978138844,10.411584834941575,-9.609605365293085,7.753036223869671,-2.870035437447248,16.5845278246233,15.110661534215659,-18.108844647278993,-7.111708858166021,-5.425974137975393,-7.205772415636491,-2.9911768103375156,-4.14898720157693,-2.808553676396557,6.481843471638019,-5.025427112868462,-0.17671207203133743,-4.104033078553103,16.38833205484855,-2.0945928952159125,-0.7755231854302118,7.472473599614189,0.6190153342699489,-3.505210221231904,-1.3601335047440812,1.4394326882982555,-1.339619293063197,-1.7819787943071974,1.607492771849336,3.153340706735012,-1.7072610973668316,-0.3508647686191906,-0.6138469309486683,1.0056020412680025,0.36387807000472994,-1.86608946726449,-0.7933675132140208,-0.9406141824261766,-0.6678051376139724,0.8746919531370838,1.642556938,1.324109728,1.483333333
