fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,CIHigh,CILow,MOS
209985.06856173143,-33395.45212893973,37321.94436706738,-29971.373670675006,39052.227449627826,21706.653026981996,-2175.608049609255,529.4924801043073,3.210241176,2.419388454,2.814814815
-208652.22729858168,-10399.324023761596,18628.078846873734,5632.92700453296,-814.0482311187452,-524.5472941780039,-16608.40215286809,304.9127904834373,3.228121605,2.771878395,3.0
-76506.38212192181,-51165.01145266421,11674.953404729968,4129.4784980683635,964.8481689365237,277.417553064178,6792.992139838328,-322.859339844997,3.849214939,3.150785061,3.5
-92459.2260630112,-34947.04835289199,17766.175586440168,-7561.171859070586,-139.37994520601015,-40030.93432125902,7124.025155729206,-517.2724884832301,2.728516741,2.054091954,2.391304348
-88033.83864729259,7413.186502285302,-34170.77181432881,-6402.681416194517,-1151.2144101684016,4005.8103909024885,6193.797922581744,-348.6238265400278,4.041123384,3.392209949,3.716666667
-181960.25102534858,-4327.707405874877,29675.37096695765,-17322.89758345624,15928.72216163455,-14362.218187427496,-7875.086381472214,-666.2145851381607,1.91045444,1.503338664,1.706896552
-87866.50211970834,21410.747657304062,-23566.794347725485,-21060.93184709924,15479.219672352001,15519.970187952818,3117.6138646080435,630.2993162596523,3.165961789,2.619752497,2.892857143
517257.1429616264,-13840.12274001011,-9681.205460207233,-2719.048133072615,-2589.1847523657343,-10118.118649799626,-17523.082547033566,76.95967718273917,4.659037443,4.269533986,4.464285714
477412.6598567942,17033.314928323984,-5594.913974667604,54905.217950467144,16895.965544374423,-9911.098489353799,-11542.630826374625,170.93054859621503,2.686788331,2.05395241,2.37037037
-77623.80415645482,8546.810450908128,-33746.927902970405,-6352.88932707519,-1261.9460299501745,3683.585968825652,4941.79544921031,626.3483862962925,4.24461591,3.686418572,3.965517241
-154773.63207690264,11063.61052081722,9864.415822992805,25113.803782767947,-15831.143868567802,10034.546625324954,1975.762876821224,-422.87561401952934,2.303374142,1.770699932,2.037037037
10851.304938334428,-32573.86198143508,-2312.847091989843,617.0863973908445,-58.21477679617298,-387.239774224087,3437.5103084145126,587.5409548927789,4.452997027,3.975574401,4.214285714
-168440.55533593716,30823.264128235904,-30836.418217060724,9753.126734752273,3655.4836198285984,4003.1542676494337,89.68643995792728,-443.74161937313613,3.231543121,2.732742593,2.982142857
-191340.03181441032,559.1394542221555,1805.0459619359592,1788.1432387872087,-1094.580426649011,957.3651051229867,-11626.38500541762,-617.5807102871386,3.46412956,2.93587044,3.2
-192550.9234679426,23579.674079201002,40949.448372210994,6588.300698340295,487.9854644280231,-6038.490379120356,-4384.146681624374,394.05102019272897,1.770033908,1.363299425,1.566666667
-54213.74295760126,53834.4460760672,18474.847840286562,-889.0566471077811,872.7520085995159,-7050.51457725667,15123.363319396936,-365.1105999837394,1.387269538,1.079397128,1.233333333
103837.30728488129,-4252.5938332486785,-33681.60574339136,-6814.793960918063,-1238.5424890819886,796.332198161092,6483.766524193376,602.6593314113969,4.592530589,4.157469411,4.375
114604.64662449254,58966.831853204494,52643.44926337156,3496.8320399765717,2004.5538497820728,-15343.31501513248,18164.491412939158,-424.236797376838,1.294254321,1.050573265,1.172413793
-88873.0527672781,-30960.80513869343,27498.59865367586,-18527.61989611068,26734.77261870018,18422.18105983162,3548.784821625211,-318.5567653140033,2.535804889,2.019750667,2.277777778
-190114.21770998166,696.2940500263647,1851.0884203247351,1792.7224307369756,-1108.0768412824818,915.9344445941955,-11786.191331967771,377.46734499129815,3.444807906,3.003467956,3.224137931
632550.916224035,39636.76978400819,-1546.2932680190436,-8841.071951271408,-59048.29020220593,7900.235408918749,-21173.81013780027,-10.373017573099805,4.756993215,4.311972302,4.534482759
99947.85623601126,13076.836433395783,63898.766449086965,-50461.550928666926,-16799.14782965928,-15900.855407637626,11692.128188458357,489.36019239094804,1.284138137,1.015861863,1.15
-210255.53414176765,-10573.705386215426,18563.332851369032,5625.318761932653,-796.4318106765028,-471.7391580291973,-16400.225243337354,-693.191438450072,2.624756782,2.153020996,2.388888889
-63313.49573131709,-31773.93525983058,18946.93114727194,-7422.139190753231,-448.59675586587804,-40924.31740471025,3649.000264416638,417.60624262511317,2.970983131,2.251239091,2.611111111
