fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,fe-10,fe-11,fe-12,fe-13,CIHigh,CILow,MOS
36943.09035456156,3017.010044150295,-15034.833737703242,35594.7939008442,12361.328100781004,153.87096373500015,8241.562767211355,641.1976358977016,-76.31618228526659,-39.30417361213297,15.472178459331166,-22.178243464797987,4.590098489365238,2.646890722,2.056812981,2.351851852
-210408.3876641982,-10589.186562058345,18558.332244465586,5624.459426950706,-794.6837346567447,-467.6568017556793,-16380.694206654789,-696.244374973358,31.58532650206531,-34.35569725122929,-7.171494169095095,6.251107008085735,-1.8470544284718342,3.051922047,2.603250367,2.827586207
-125529.47621402457,-14861.666654886018,-558.1294203759697,1292.3678462967287,-558.8546736010284,1124.6558805516122,-3447.633221231776,505.83289613835007,-135.4957493712673,2.009273430293334,3.7849632836233957,19.00810685038583,-7.190987119693227,3.772468808,3.193048433,3.482758621
-161907.1768225563,21920.51509834963,-32060.321462253636,-5929.498555177981,-1602.2108530751298,4067.512188209551,-1090.9575456891048,543.5168021525875,-200.02599856724723,16.436118410519914,0.6175629924152497,6.239379543260687,8.18762639065552,3.460340236,2.987935627,3.224137931
-154254.64509202214,25077.723181466827,20528.219157763127,10455.160721404069,808.8603531026201,21532.98062311964,-995.9787941439031,562.7196659999403,650.9751102232495,139.82773585707687,34.89044580072352,-27.06404661230698,16.754103520935534,1.765816215,1.400850451,1.583333333
-111800.11377080971,-4246.227563053476,-17617.129714996394,-2589.8765208456816,-801.9620125553298,2726.2872687397453,1995.7596943534008,-408.01761088438514,-161.89575617292937,15.662825423663714,31.377437503081378,20.44570254253422,2.430080356456661,3.91045444,3.503338664,3.706896552
292511.23376993765,96535.42824215404,24718.94182964497,-3529.7606907587274,-74.62619586319698,-16752.657640065117,11140.14626275644,-608.2121212934337,-170.67625304787683,-60.787765988143185,1.6378455626353492,30.795580810487568,-17.77787241336221,1.471686809,0.994979857,1.233333333
-226955.4181620551,13200.058313845926,27993.982409482647,15770.414877283514,-10973.793713670877,-11614.647494110408,-13680.870493589087,-748.7169464542076,542.8368189728161,113.30128393761154,31.774987321065268,-46.41216229138026,-25.79948823068535,1.945329132,1.488004202,1.716666667
127653.8428387956,-74467.57207966759,9674.147833917186,3300.630437585748,1731.6418719080625,-2243.533419560957,14619.475286372284,-243.35125053671769,110.4500182653239,104.59666448411015,9.541839418481793,25.23549838250751,-19.513939308282474,4.095679394,3.504320606,3.8
-141838.94618100807,-2659.5492558907627,9373.372055568587,-13444.59937896997,16246.947087980278,13151.17017882569,-4536.232884230844,-472.7332716323918,-126.40015471310812,4.393715156615169,3.3233998506859272,-1.2252770339599994,-8.157477997021335,2.637035504,2.190550702,2.413793103
-131948.61699090266,36620.90727116522,3822.089588954188,6616.675520624329,474.70585917935745,22873.594363134092,3411.7616590043367,632.2004239828493,470.3662180290746,159.0251412545226,39.98465211619647,43.21741320691609,-9.556868900614749,1.74043084,1.328534677,1.534482759
-191644.6179848328,527.326453381339,1790.4020473034618,1786.1402923810529,-1091.3588782487493,966.8832707173945,-11589.169833368123,-617.1341954817995,-243.11419259057791,0.07323464501022704,-6.401951597844963,19.061997385764155,-1.6409312493323605,3.094947531,2.491259366,2.793103448
-199394.1183856862,8425.60306234611,8112.180355939086,-7412.285751959899,9386.859531616803,8400.138837911352,-12551.89670402568,-636.2256468273048,835.5649203718307,-94.29618770960539,35.37932698970758,7.770578604025647,-38.823345043812445,1.621677784,1.278322216,1.45
7075.7987158951,-32986.1221086901,-2460.1415687302383,599.9524138600392,-18.062285350256126,-273.05398007751637,3884.9330358197244,592.9240671484254,101.23571945576748,-64.14808593500608,9.225712548767191,7.604297410997558,-5.246767327937939,4.23399043,3.535240339,3.884615385
11221.217982546108,-23418.306746472594,-19902.251126885785,-3326.530800993586,-159.77083719345322,1620.8336501845306,10461.462036050385,-296.33712532668136,-17.206669367505327,-38.491284164274575,20.87801615661653,4.087917464132921,6.21426887246169,4.549695967,4.021732605,4.285714286
507285.5071790907,-14926.957384405856,-10085.79148824321,-2765.429024340284,-2483.251782052825,-9808.876096507067,-16337.718551413758,97.62140780954886,293.0971791391359,17.410505702657858,-0.0667884563778552,0.25382616261843793,-0.8352545648885071,3.044920759,2.339694626,2.692307692
185503.7219477989,66690.73377635091,55513.5053789191,3833.9116736590495,1253.4162644204946,-17511.58352215767,9740.315514382653,411.2925561153958,-248.72464932645008,-50.765602768202484,12.577857091496332,110.2832335754339,0.27149688623443663,1.26447695,1.068856384,1.166666667
-133024.93531949088,-15677.979266957465,-864.3225552559063,1256.435279243483,-479.007323434404,1358.0337240588315,-2541.4249383460747,-475.41304397246165,-148.61847888942822,5.705789568203017,17.90547298840735,19.875446090232245,-3.6474307376412822,3.454788469,2.978544864,3.216666667
-140977.37820977546,32090.96842182969,5377.403919444238,-26187.681426883457,-8561.591152927385,-3142.063095282687,2875.5860318194796,-498.4687083727297,447.098544563374,80.43222124734176,1.7968755598388277,9.899177663198165,-35.99619886765193,1.552327478,1.206293212,1.379310345
194960.65869782012,76837.8276168323,38291.31280587743,-67.05957369946299,1055.8447228247273,-15781.142624204958,15690.021481199206,-498.6349596838642,-111.4058966003647,-52.81035993493356,3.3321385114222153,-5.508299650098666,-44.398533975864176,1.543937516,1.222729151,1.383333333
-163367.9424092969,21797.332188096985,-32191.989931114782,-5952.2866648734425,-1586.6491469485059,4124.77766006679,-872.6567483260718,-450.76757164788637,-236.08846219543426,18.799236900683166,-8.170553029356885,11.035399384372527,9.664500177573357,3.369995498,2.880004502,3.125
305227.31577851693,30128.480711947323,8409.69020203291,51344.89811167686,-36427.10278389824,14881.995171311733,11829.070419245696,-360.1087531310876,-493.4732467445637,-25.665657998872728,-20.60596831991588,-76.21881676923101,16.780714058515514,3.764962853,3.028140595,3.396551724
-102390.9158285827,-3222.174964443178,-17231.88654548615,-2544.516566664101,-902.051908798034,2434.293194897673,862.1220952364905,568.4231990258594,-138.60156634679035,11.345061448441584,13.347221480784766,7.6577456329986004,2.2911070909961304,3.909399125,3.469911219,3.689655172
35595.50249867749,11943.18351100405,-32611.76894847496,31661.354451912128,12278.410294391791,2204.9338803387195,15436.47801836726,-239.40182624603707,-44.672170456494456,-30.131502146366024,-9.432685743795146,-18.211150417811325,18.318936508096094,2.405101776,1.828231558,2.116666667
-111409.41792087004,7566.2730271235105,-13194.476860767432,-10196.169546693818,-1645.66064754402,-24020.306156789855,853.0334106825666,435.30207457011466,-165.14931168492757,-65.63445593263809,-20.500773139149207,-33.431043935412724,-0.7390699009615426,3.388944946,2.921399882,3.155172414
-14347.637429978906,13297.01285794459,2132.1441083392515,-37660.14153221204,24478.089149886015,-20627.028754353676,7234.00121495102,-487.60371427661397,-467.11401955865506,-45.14031412417728,-27.385203668047616,-53.18605972275186,-7.813553529750828,3.907056989,3.437770597,3.672413793
-177014.21774425707,11238.411006793827,-15221.57818177099,-2090.224960978509,-1344.95922852117,2531.1495112670805,-6289.24127949216,463.7377486150715,-220.65316182030128,9.400494273989686,-0.43764437153241215,7.484072136476164,4.031138612993339,3.373239619,2.937105209,3.155172414
209985.06856173143,-33395.452128939665,37321.944367067284,-29971.373670674802,39052.2274496275,21706.653026981756,-2175.6080496092654,529.4924801047245,-143.1055379570863,62.904532004351374,27.841985628345288,11.012868717412127,-34.26123705126273,3.210241176,2.419388454,2.814814815
-208652.22729858168,-10399.32402376158,18628.078846873683,5632.92700453292,-814.048231118735,-524.5472941779971,-16608.40215286817,304.9127904836778,-217.84388202546648,-10.838015173173558,-27.62849911059057,6.789036430205443,-5.862166091028948,3.228121605,2.771878395,3.0
-76506.38212192181,-51165.01145266412,11674.953404729937,4129.478498068332,964.8481689365174,277.4175530641761,6792.99213983836,-322.85933984525565,-67.4955734635096,-38.72505576396066,9.02712329595574,13.320662452369842,-6.475836523846232,3.849214939,3.150785061,3.5
-92459.2260630112,-34947.04835289193,17766.17558644012,-7561.171859070537,-139.37994520601575,-40030.93432125857,7124.02515572923,-517.2724884836468,-198.06665195888732,-64.50504941602517,-6.026780515174392,-13.440171851679333,-16.687509881273275,2.728516741,2.054091954,2.391304348
-88033.83864729259,7413.186502285291,-34170.77181432871,-6402.68141619447,-1151.2144101683957,4005.8103909024435,6193.797922581774,-348.6238265403008,-119.69224444991069,16.888824799891037,-6.776720621325366,6.0708257914558565,8.840694557420345,4.041123384,3.392209949,3.716666667
-181960.25102534858,-4327.70740587487,29675.370966957566,-17322.89758345612,15928.722161634414,-14362.218187427337,-7875.086381472256,-666.2145851386997,526.3631777479394,-150.00112819983704,23.526561995229862,-7.473849110592175,95.06169600320551,1.91045444,1.503338664,1.706896552
-87866.50211970834,21410.747657304026,-23566.79434772542,-21060.931847099087,15479.219672351866,15519.970187952647,3117.6138646080603,630.2993162601574,-14.716537233148697,5.587674962288114,12.704241213386915,1.0256974894572126,-3.062002607421727,3.165961789,2.619752497,2.892857143
517257.1429616264,-13840.122740010083,-9681.205460207202,-2719.0481330725947,-2589.1847523657157,-10118.118649799515,-17523.082547033646,76.95967718279651,178.0320567174923,25.686808166395565,0.4908119820725379,-9.813215714391482,2.507631286616901,4.659037443,4.269533986,4.464285714
477412.6598567942,17033.314928323958,-5594.913974667586,54905.21795046676,16895.965544374296,-9911.09848935369,-11542.630826374683,170.9305485963446,-45.543958139799884,48.27641690312102,-2.875576934998142,-29.274271470858693,6.049134914292697,2.686788331,2.05395241,2.37037037
-77623.80415645482,8546.810450908113,-33746.92790297032,-6352.889327075144,-1261.9460299501688,3683.5859688256105,4941.7954492103345,626.3483862967958,-129.85301677484892,16.036686116091754,-10.655389570505026,-0.47773447462868235,8.08466022122632,4.24461591,3.686418572,3.965517241
-154773.63207690264,11063.610520817198,9864.415822992774,25113.803782767773,-15831.143868567662,10034.546625324843,1975.7628768212367,-422.87561401986596,731.2311604731289,-28.110835470246716,52.56112324825096,31.833445160019934,35.308691080487684,2.303374142,1.770699932,2.037037037
10851.304938334428,-32573.86198143502,-2312.847091989836,617.0863973908398,-58.21477679617272,-387.2397742240825,3437.5103084145285,587.5409548932462,-37.54386660886891,-46.809828757975815,56.850396837747724,8.351547097565778,-0.9042225454350503,4.452997027,3.975574401,4.214285714
-168440.55533593716,30823.26412823585,-30836.41821706064,9753.126734752204,3655.483619828567,4003.1542676493887,89.68643995792743,-443.74161937348634,-82.65426104752338,29.735720042560953,-16.53527375421069,-22.30814670436877,11.910193553101779,3.231543121,2.732742593,2.982142857
-191340.03181441032,559.1394542221527,1805.045961935955,1788.1432387871962,-1094.5804266490018,957.3651051229764,-11626.385005417675,-617.5807102876303,-255.2083133796815,1.1243252405436692,-12.745801828549844,15.793789062989266,-1.1357304413032276,3.46412956,2.93587044,3.2
-192550.9234679426,23579.674079200955,40949.44837221088,6588.300698340247,487.9854644280232,-6038.49037912029,-4384.1466816243965,394.0510201930413,262.87891689740195,277.68100175221065,1.2181816474431868,-53.70525806494693,59.05895336249361,1.770033908,1.363299425,1.566666667
-54213.74295760126,53834.4460760671,18474.84784028651,-889.0566471077765,872.7520085995102,-7050.514577256593,15123.363319397005,-365.11059998402743,-40.32068944102534,170.48956046827524,0.389022223333943,-53.101325795601014,-26.57892465673618,1.387269538,1.079397128,1.233333333
103837.30728488129,-4252.593833248671,-33681.605743391265,-6814.793960918014,-1238.542489081983,796.3321981610821,6483.766524193407,602.6593314118794,-22.010230082953846,-47.45911154138514,23.31668839112494,-7.688634667022118,12.92293159383161,4.592530589,4.157469411,4.375
114604.64662449254,58966.831853204385,52643.44926337142,3496.8320399765453,2004.5538497820621,-15343.315015132312,18164.491412939242,-424.2367973771775,-269.18089813916515,-24.50851135190933,10.130985957790307,-36.61945134370934,-15.81047523985043,1.294254321,1.050573265,1.172413793
-88873.0527672781,-30960.805138693373,27498.59865367579,-18527.61989611055,26734.772618699957,18422.18105983142,3548.7848216252282,-318.55676531425996,-182.1386030990617,-54.360179553363665,-7.344465221898803,-22.21076423952492,-6.745630153453599,2.535804889,2.019750667,2.277777778
-190114.21770998166,696.2940500263619,1851.0884203247304,1792.7224307369638,-1108.0768412824723,915.9344445941855,-11786.191331967826,377.4673449915987,-207.98275533705868,-0.7218832057970761,17.84047826548068,12.258911526650412,-2.0368537724932048,3.444807906,3.003467956,3.224137931
632550.916224035,39636.76978400813,-1546.2932680190404,-8841.07195127133,-59048.29020220543,7900.235408918663,-21173.810137800363,-10.373017573102363,-210.38601925848712,-53.57001209047842,-7.294554396157676,-48.629680542580424,12.21217940370684,4.756993215,4.311972302,4.534482759
99947.85623601124,13076.836433395763,63898.76644908679,-50461.55092866658,-16799.14782965915,-15900.855407637451,11692.128188458411,489.36019239133765,189.80979376616364,24.109798767033407,-1.8099208140953442,50.736386157160005,173.87783555842407,1.284138137,1.015861863,1.15
-210255.53414176765,-10573.70538621541,18563.332851368985,5625.318761932613,-796.4318106764936,-471.739158029191,-16400.225243337434,-693.1914384506267,-104.46751712219826,-22.790510699760443,-25.914532093378867,13.129013470587358,-5.607540281651655,2.624756782,2.153020996,2.388888889
-63313.49573131709,-31773.93525983052,18946.931147271887,-7422.139190753182,-448.5967558658811,-40924.3174047098,3649.0002644166466,417.60624262544104,-358.1930378100498,-56.77990036041566,-32.98944009997698,-27.041708191613658,-17.31392852674175,2.970983131,2.251239091,2.611111111
55361.814486334275,-18609.865335227743,-18114.74105412285,-3116.6409263805326,-627.5918344024417,269.3322889596243,5210.636978190755,599.9470633023124,-29.369528785784482,-47.7629747227232,17.36096615155296,-4.262266847277626,6.536593191830611,4.442228583,3.928141788,4.185185185
-162708.4457579385,-27985.137869966995,15460.286101805215,5042.93598579402,-66.87064208775176,257.40685489757294,-6039.703594693849,-525.320155964506,-21.105871516601837,-13.28593700574795,-14.099172599276207,9.192742357267795,-7.494132555281446,2.558665314,1.941334686,2.25
-127985.57156894438,-15127.138577144908,-656.6106217225342,1280.3294223992125,-532.6657443535993,1198.8855344213282,-3154.100321115805,506.71102391488415,57.70408627837773,-15.721649820328112,12.306497757785388,12.354716192614022,-9.331084987371714,3.653463529,3.070674402,3.362068966
