fe-1,fe-2,fe-3,fe-4,fe-5,fe-6,fe-7,fe-8,fe-9,CIHigh,CILow,MOS
-168440.55533593716,30823.26412823594,-30836.41821706057,9753.12673475224,3655.483619828627,4003.1542676494237,89.68643995792544,-443.7416193724324,-82.65426104396937,3.231543121,2.732742593,2.982142857
-191340.03181441032,559.1394542221542,1805.0459619359515,1788.1432387872019,-1094.580426649022,957.3651051229843,-11626.385005417571,-617.5807102861597,-255.20831336870566,3.46412956,2.93587044,3.2
-192550.9234679426,23579.67407920103,40949.44837221079,6588.300698340272,487.98546442801876,-6038.49037912034,-4384.146681624352,394.05102019210375,262.87891688609704,1.770033908,1.363299425,1.566666667
-54213.74295760125,53834.44607606727,18474.847840286475,-889.0566471077789,872.752008599524,-7050.514577256651,15123.36331939687,-365.1105999831605,-40.32068943929161,1.387269538,1.079397128,1.233333333
103837.30728488129,-4252.593833248687,-33681.60574339119,-6814.79396091804,-1238.5424890819888,796.3321981610898,6483.766524193346,602.6593314104423,-22.010230082007617,4.592530589,4.157469411,4.375
114604.64662449254,58966.831853204574,52643.44926337131,3496.8320399765607,2004.5538497820828,-15343.315015132439,18164.49141293909,-424.23679737616584,-269.18089812758814,1.294254321,1.050573265,1.172413793
-88873.0527672781,-30960.805138693468,27498.598653675726,-18527.6198961106,26734.77261870039,18422.181059831564,3548.7848216251987,-318.5567653134988,-182.13860309122785,2.535804889,2.019750667,2.277777778
-190114.21770998166,696.2940500263638,1851.0884203247265,1792.7224307369693,-1108.0768412824928,915.9344445941944,-11786.19133196772,377.4673449906998,-207.98275532811357,3.444807906,3.003467956,3.224137931
632550.916224035,39636.76978400825,-1546.293268019041,-8841.07195127141,-59048.29020220638,7900.235408918734,-21173.810137800192,-10.373017573082274,-210.38601924944018,4.756993215,4.311972302,4.534482759
99947.85623601124,13076.836433395807,63898.766449086645,-50461.55092866676,-16799.147829659392,-15900.855407637584,11692.128188458306,489.36019239017236,189.8097937580005,1.284138137,1.015861863,1.15
-210255.53414176765,-10573.70538621544,18563.33285136894,5625.318761932633,-796.4318106765176,-471.73915802919475,-16400.225243337285,-693.1914384489738,-104.46751711770506,2.624756782,2.153020996,2.388888889
-63313.49573131709,-31773.935259830625,18946.931147271844,-7422.139190753205,-448.5967558658843,-40924.31740471014,3649.0002644166293,417.6062426244506,-358.19303779464343,2.970983131,2.251239091,2.611111111
55361.814486334275,-18609.865335227798,-18114.741054122813,-3116.640926380544,-627.5918344024451,269.3322889596268,5210.636978190708,599.947063300883,-29.369528784521417,4.442228583,3.928141788,4.185185185
-162708.4457579385,-27985.137869967082,15460.286101805183,5042.935985794041,-66.87064208776178,257.40685489757476,-6039.703594693793,-525.3201559632532,-21.105871515693917,2.558665314,1.941334686,2.25
-127985.57156894438,-15127.138577144955,-656.6106217225333,1280.3294223992166,-532.6657443536088,1198.8855344213384,-3154.1003211157777,506.7110239136778,57.70408627589628,3.653463529,3.070674402,3.362068966
