VideoFrameRate,NR,QP,VideoPacketLossRate,AudioPacketLossRate,VideoStartPTS,VideoDurationTS,VideoBitRate,VideoNBFrames,AudioDurationTS,AudioDuration,AudioBitRate,AudioNBFrames,BPP,ISC,CC,iFrameCount,iFrame0Size,iFrame1Size,iFrame2Size,iFrame3Size,iFrame4Size,pFrameCount,aFrameCount,iFrameCountDiff,iFrame0SizeDiff,iFrame1SizeDiff,iFrame2SizeDiff,iFrame3SizeDiff,iFrame4SizeDiff,pFrameCountDiff,DTS0pFrameCountDiff,DTS1pFrameCountDiff,DTS2pFrameCountDiff,DTS3pFrameCountDiff,DTS4pFrameCountDiff,DTS5pFrameCountDiff,DTS6pFrameCountDiff,DTS7pFrameCountDiff,DTS8pFrameCountDiff,DTS9pFrameCountDiff,DTS10pFrameCountDiff,DTS11pFrameCountDiff,DTS12pFrameCountDiff,DTS13pFrameCountDiff,DTS14pFrameCountDiff,DTS15pFrameCountDiff,DTS16pFrameCountDiff,DTS17pFrameCountDiff,DTS18pFrameCountDiff,DTS19pFrameCountDiff,DTS20pFrameCountDiff,DTS21pFrameCountDiff,DTS22pFrameCountDiff,DTS23pFrameCountDiff,DTS24pFrameCountDiff,DTS25pFrameCountDiff,DTS26pFrameCountDiff,DTS27pFrameCountDiff,DTS28pFrameCountDiff,DTS29pFrameCountDiff,DTS30pFrameCountDiff,DTS0pFrameMeanDiff,DTS1pFrameMeanDiff,DTS2pFrameMeanDiff,DTS3pFrameMeanDiff,DTS4pFrameMeanDiff,DTS5pFrameMeanDiff,DTS6pFrameMeanDiff,DTS7pFrameMeanDiff,DTS8pFrameMeanDiff,DTS9pFrameMeanDiff,DTS10pFrameMeanDiff,DTS11pFrameMeanDiff,DTS12pFrameMeanDiff,DTS13pFrameMeanDiff,DTS14pFrameMeanDiff,DTS15pFrameMeanDiff,DTS16pFrameMeanDiff,DTS17pFrameMeanDiff,DTS18pFrameMeanDiff,DTS19pFrameMeanDiff,DTS20pFrameMeanDiff,DTS21pFrameMeanDiff,DTS22pFrameMeanDiff,DTS23pFrameMeanDiff,DTS24pFrameMeanDiff,DTS25pFrameMeanDiff,DTS26pFrameMeanDiff,DTS27pFrameMeanDiff,DTS28pFrameMeanDiff,DTS29pFrameMeanDiff,DTS30pFrameMeanDiff,aFrameCountDiff,DTS0aFrameCountDiff,DTS1aFrameCountDiff,DTS2aFrameCountDiff,DTS3aFrameCountDiff,DTS4aFrameCountDiff,DTS5aFrameCountDiff,DTS6aFrameCountDiff,DTS7aFrameCountDiff,DTS8aFrameCountDiff,DTS9aFrameCountDiff,DTS10aFrameCountDiff,DTS11aFrameCountDiff,DTS12aFrameCountDiff,DTS13aFrameCountDiff,DTS14aFrameCountDiff,DTS15aFrameCountDiff,DTS16aFrameCountDiff,DTS17aFrameCountDiff,DTS18aFrameCountDiff,DTS19aFrameCountDiff,DTS20aFrameCountDiff,DTS21aFrameCountDiff,DTS22aFrameCountDiff,DTS23aFrameCountDiff,DTS24aFrameCountDiff,DTS25aFrameCountDiff,DTS26aFrameCountDiff,DTS27aFrameCountDiff,DTS28aFrameCountDiff,DTS29aFrameCountDiff,DTS30aFrameCountDiff,MOS
25,999,23,5.04,5.36,23,107160,580554,930,686275,42.892187,23096,2030,0.025197656000000002,69845.0,0.329873291,1,69845,0,0,0,0,805,2030,80,0.054376601,100.0,100.0,100.0,100.0,24.62546816,0.0,20.0,12.0,8.0,12.0,12.0,44.0,24.0,16.0,79.16666667,24.0,20.0,28.0,40.0,0.0,8.0,48.0,32.0,28.0,45.83333333,4.0,16.0,20.0,12.0,32.0,44.0,64.0,16.0,8.0,45.83333333,32.0,-0.40454070000000003,0.964342887,2.48776719,0.599512641,2.134518117,-1.556077299,-4.360486306,-2.953282448,2.795277825,0.607588985,1.908498475,0.221649999,-2.109304371,3.55892019,0.808117856,0.33100082399999997,0.167423839,1.9612907769999999,-0.413260454,-2.4041803440000002,0.745910925,0.958708442,0.051350322999999996,-0.179942472,0.684386956,-3.7039319610000003,3.2428697019999997,-0.686689698,-0.987610415,-7.534853206,0.635722339,5.361305361,4,12,6,6,2,6,4,6,6,12,2,10,10,4,12,6,4,4,4,4,6,6,2,4,2,4,8,6,6,2,2,1.0
20,999,31,0.43,0.75,14,85773,158274,852,686293,42.893313,24221,2129,0.008586914000000001,30547.5,0.603388166,3,30984,30441,0,0,30654,837,2129,40,0.122493714,0.12467600599999999,100.0,100.0,0.123810765,1.9906323190000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,-5.263157895,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,26.31578947,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,26.31578947,0.0,-0.662910176,-0.455494401,-1.232995364,0.318256931,0.32651157399999997,-1.0101636090000001,2.443467337,-5.218035444,1.958046645,0.589993051,2.146418582,-1.5708306140000001,-4.905296586,2.957561025,0.496982606,-0.656681655,-1.500350549,0.611497947,-0.846947447,-0.28565498,0.062227754,1.757322176,-0.511753693,-0.010058338,-3.388904072,-0.792393027,1.420138115,0.5586868389999999,-1.4549097169999998,-4.928886896,-1.4260597769999999,0.7459207459999999,0,2,2,0,0,0,4,0,0,0,2,0,2,0,0,0,2,0,0,0,2,4,2,0,0,0,2,0,0,0,2,4.0
20,999,35,0.45,0.51,10,85779,106670,858,686317,42.894813,24277,2134,0.005787218,19093.5,0.9653547020000001,5,19690,19010,19050,19143,19171,853,2134,0,0.192619627,0.19949601,0.199077955,0.19811271600000002,0.197823937,0.11709601900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.537489922,-0.9274619209999999,-1.117582245,0.282816462,0.42298850600000004,-0.374790413,1.771496815,-4.816132859,2.038077665,0.44156608799999997,2.431849382,-0.6846012920000001,-5.994851047999999,2.241670505,1.6778231769999998,1.4242728180000002,-1.759643461,-0.802854594,-0.945988009,1.442255655,-0.727786226,2.287356322,-0.117754808,0.825900231,-4.495202336,-0.23786869600000002,1.5127103469999998,0.7587133490000001,-1.8478884530000002,1.6619109730000001,-0.47412488700000005,0.512820513,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,3.0
25,999,31,0.04,0.14,18,107165,193372,1073,686277,42.892313,24370,2142,0.008392881999999999,30495.0,0.755533694,5,30984,30441,30253,30632,30654,1068,2142,0,0.122493714,0.12467600599999999,0.125449804,0.123899576,0.123810765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.42994811,-1.157513428,-0.160649362,0.352742702,-0.229826353,-0.015950659,2.106888754,-5.517017827999999,1.283367943,0.11720848199999999,1.7873007580000002,-0.529998971,-4.577975684,2.2104060469999998,0.974348777,1.261155347,-1.458324603,0.25797012199999997,-0.233473723,0.394915549,0.135621204,1.666767317,-0.409182329,-0.133177959,-2.582106455,-0.48560527200000003,0.989212869,0.5303576729999999,-1.068351848,1.0973323720000001,-1.260852735,0.13986014,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
25,999,27,0.0,0.0,20,107164,328948,1073,686288,42.893,24403,2145,0.014277257,46911.25,0.491140185,5,47315,46457,46676,47223,47289,1068,2145,0,0.080248348,0.08172921799999999,0.081346063,0.080404562,0.080292433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,-0.266925504,-0.603075444,-0.42801652700000004,1.073938882,-0.990188953,-0.15747059,2.164350376,-4.828959009,1.123015151,0.163662162,1.308227684,-0.45114532700000004,-4.465419697,2.38945621,1.188401657,0.9420405559999999,-2.117748751,0.946238479,-0.19866977600000002,0.169386272,0.240043275,1.934120134,-0.7482094990000001,-0.23323337600000002,-2.348269606,-0.664182321,0.952848991,0.69849222,-1.04714579,1.0924480890000001,-1.5684798290000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
20,999,27,0.46,0.28,16,85768,286382,854,686265,42.891562,24336,2139,0.015537218,46911.25,0.39291214799999996,5,47315,46457,46676,47223,47289,849,2139,0,0.080248348,0.08172921799999999,0.081346063,0.080404562,0.080292433,0.585480094,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,-5.263157895,0.0,2.50831246,-0.709418725,-0.927717267,0.524450231,-0.027492354,-0.405163141,1.930416095,-4.816771349,2.194536813,0.687698593,1.5998617830000001,-0.538458917,-5.160172006,2.7859881189999998,1.22913039,0.71884984,-2.047629646,1.073647542,-0.6962696429999999,0.45474464200000003,0.119469555,2.1362402169999997,-0.828043058,0.09855993,-3.0571198710000003,-0.488360248,0.888491163,0.26140923899999996,-1.8205301680000001,1.374570988,-1.595744681,0.27972028,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0
10,999,23,5.28,4.71,9,42884,280369,343,686284,42.89275,23255,2044,0.030421984,69845.0,0.13194931599999998,1,69845,0,0,0,0,285,2044,80,0.054376601,100.0,100.0,100.0,100.0,32.94117647,10.0,20.0,0.0,20.0,0.0,20.0,40.0,100.0,40.0,11.11111111,0.0,30.0,20.0,30.0,10.0,20.0,10.0,40.0,60.0,100.0,50.0,10.0,90.0,60.0,20.0,30.0,0.0,40.0,20.0,55.55555556,10.0,1.422417297,0.599886932,-1.144417859,-0.876623377,0.010206946,-3.474732763,1.242811103,100.0,-0.577718606,0.38811046299999996,2.150643229,2.091906722,-5.451105592999999,1.3051291870000001,-0.233322223,7.090166041,-1.119070428,-1.941393399,-9.870751201000001,100.0,3.941383161,-0.252174361,-7.0385206160000005,-8.683102417999999,-5.402828766,-1.06342208,0.833712984,2.97699691,-0.464206202,-5.844923773,-0.336845768,4.7086247089999995,6,4,4,2,6,6,6,8,0,4,6,6,2,2,6,4,4,10,8,4,2,2,10,10,2,2,6,4,4,2,12,1.0
10,999,31,0.57,0.65,7,42885,119509,428,686266,42.891625,24245,2131,0.012967556000000002,30495.0,0.302213478,5,30984,30441,30253,30632,30654,423,2131,0,0.122493714,0.12467600599999999,0.125449804,0.123899576,0.123810765,0.470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,1.994266484,-3.050397878,-1.183911774,1.239876012,0.395815663,-1.079451522,2.6689669169999997,-5.189447400000001,1.805423016,3.565579872,4.463428681,1.7312331490000001,-8.401319215,4.488330341,1.809497566,-1.147762346,-4.098055286,0.6764526820000001,0.186647145,0.887740196,1.07615894,2.330487192,-1.3758675269999998,0.596450393,-5.388956512000001,-3.45276873,2.35778147,1.551189245,-1.452505665,0.713141026,-1.926246395,0.652680653,0,0,0,0,2,4,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,0,0,0,0,1.0
15,999,23,4.64,5.04,14,64275,401368,551,686269,42.891813,23175,2037,0.029034143999999998,69845.0,0.197923975,1,69845,0,0,0,0,475,2037,80,0.054376601,100.0,100.0,100.0,100.0,25.66510172,20.0,13.33333333,26.66666667,0.0,13.33333333,13.33333333,33.33333333,20.0,20.0,28.57142857,6.666666667,33.33333333,13.33333333,0.0,6.666666667,73.33333333,40.0,53.33333333,53.33333333,28.57142857,6.666666667,93.33333333,93.33333333,13.33333333,13.33333333,6.666666667,6.666666667,13.33333333,13.33333333,42.85714286,20.0,-3.4704802010000004,1.049605959,-2.434462313,0.36220017299999996,-0.7204648090000001,-0.758801672,0.230608376,0.11580624199999999,3.101770451,2.135836832,2.89201484,1.074029016,-1.146351253,2.215479459,1.683852779,4.7395459319999995,-9.467992922,4.495068444,14.16631986,-5.926662522999999,0.7550439590000001,11.09832192,-20.8515355,-0.6226077520000001,-2.532638651,-0.261050344,1.2123610459999998,2.778335995,-1.187146215,-3.986691571,3.0041762089999997,5.034965035,4,4,4,8,4,2,6,6,6,0,8,8,4,10,2,4,8,2,0,8,6,4,10,6,10,8,4,6,4,4,8,1.0
10,999,35,0.64,0.65,7,42885,75866,425,686261,42.891312,24245,2131,0.008231988,19093.5,0.48267735100000003,5,19690,19010,19050,19143,19171,420,2131,0,0.192619627,0.19949601,0.199077955,0.19811271600000002,0.197823937,1.176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,20.0,-11.11111111,0.0,1.671136786,-2.018244014,-2.3475956080000002,1.4052237669999998,1.634035036,-1.19047619,1.4294690540000001,-5.432877672999999,1.871500147,2.309964777,5.324656116,1.00037291,-8.973311547,3.564286555,2.813438951,1.017146178,-6.806164923,3.33846944,-0.943337678,1.232267988,0.25101976800000003,2.459984961,1.025548759,-1.399256227,-7.028590877999999,-2.447552448,2.9041377539999997,0.8043529690000001,1.18761676,2.2305630030000003,-2.8648734680000003,0.652680653,0,0,0,0,2,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,2,2,3.0
25,0,27,0.51,0.65,13,107165,376705,1061,686260,42.89125,24245,2131,0.016350043,46911.25,0.491140185,5,47313,46457,46676,47223,47289,1056,2131,0,0.080251737,0.08172921799999999,0.081346063,0.080404562,0.080292433,1.123595506,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,-4.166666667,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,-4.166666667,0.0,-0.218803181,-0.808939187,-0.114011401,0.408418943,-0.5479380229999999,-0.6607813770000001,2.725206102,-5.489426364,0.47925158,0.571428571,0.76433121,0.037215303,-5.4368542479999995,2.679883285,1.3980422559999999,0.528500277,-2.313537752,1.276694075,-0.350057894,-0.024430872000000003,0.23683518,2.006367514,0.64655902,-1.060085304,-2.366060057,-0.7742045259999999,2.1663798869999997,1.013851207,-1.38190526,1.008411275,-1.3813033559999999,0.652680653,0,0,0,2,0,2,2,2,0,0,0,0,4,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,4.0
10,999,35,0.96,1.21,8,42885,75711,425,686273,42.892063,24108,2119,0.008215169,19093.5,0.48267735100000003,5,19690,19010,19050,19143,19171,420,2119,0,0.192619627,0.19949601,0.199077955,0.19811271600000002,0.197823937,1.176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,-11.11111111,0.0,1.671136786,-2.018244014,-2.3475956080000002,1.4052237669999998,1.634035036,-1.095238095,1.4294690540000001,-5.432877672999999,1.871500147,2.371321441,5.324656116,-3.28323362,-8.973311547,7.161249002999999,2.813438951,1.017146178,-6.873664079,3.33846944,-0.943337678,1.232267988,0.25101976800000003,1.6435707380000002,0.8236375990000001,0.818685288,-7.028590877999999,-4.714729715,2.9041377539999997,0.8043529690000001,-1.08827803,2.2305630030000003,-2.8648734680000003,1.212121212,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,2,2,0,0,2,2,0,6,4,2,0,0,0,3.0
20,0,35,0.95,0.75,14,85772,104302,852,686296,42.8935,24221,2129,0.005658746,19121.33333,0.963949515,4,19688,0,19050,19143,19171,842,2129,20,0.192639156,100.0,0.199077955,0.19811271600000002,0.197823937,1.405152225,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,26.31578947,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,-5.263157895,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.244498778,-0.453913171,-2.7494108410000004,-0.84465361,0.818240324,-1.266448996,2.233394566,-4.4177171269999995,2.037048118,2.793255662,2.576045627,-1.1830932159999998,-5.81898536,2.692045196,0.318162209,1.483622351,-1.984572755,1.0182318540000002,-1.188668031,1.4510341919999998,-0.697177242,2.131113048,-2.864929314,0.7656723559999999,-4.266528926,-0.132069608,1.4495254530000001,1.094665433,-2.171676095,1.636830698,-0.758104738,0.7459207459999999,2,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,4,0,0,2.5
10,0,23,0.04,0.09,8,42886,505020,429,686280,42.8925,24381,2143,0.054798177,69884.25,0.131875208,5,69843,68883,69845,70345,70464,424,2143,0,0.054378157,0.05513559,0.054376601,0.05399031,0.05389918,0.235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,-11.11111111,0.0,0.890420463,-1.019702453,-0.569419687,0.267300851,-0.14964981900000002,-0.985261953,2.527283171,-5.375524209,2.1169994919999997,2.244865669,1.393177607,-0.856286303,-7.34912061,3.735023576,2.655600133,-0.67811194,-4.845758561,2.2528742530000003,-0.22734834199999998,-0.15166254,1.245588977,1.2423763270000001,0.9143119690000001,-0.996695307,-3.951640465,-2.036276523,2.055358112,0.493190785,-0.743700115,-0.37646267200000005,-0.81799184,0.09324009300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.0
25,0,35,0.86,0.79,15,107167,115176,1063,686280,42.8925,24210,2128,0.0049989579999999995,19096.5,1.20650381,3,19688,0,19050,19143,0,1044,2128,40,0.192639156,100.0,0.199077955,0.19811271600000002,100.0,2.247191011,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,29.16666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,-0.207570208,0.38548573799999997,-0.8149693570000001,0.89889428,-0.353300145,-0.220844305,2.411200415,-4.85042735,1.67029063,1.737748817,1.831923109,-1.1112018959999999,-5.363802269,1.95831955,2.1257880080000002,1.3798489980000002,-1.716681955,0.64743967,-0.68641165,0.295573494,0.08334105,2.437083458,-0.7687090209999999,0.793650794,-3.169977925,-0.478178879,1.0548198340000001,2.752331779,-1.861917719,0.086782377,-1.351462711,0.792540793,0,2,2,0,2,0,0,2,0,0,2,0,0,0,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,3.0
20,0,23,0.5,0.65,14,85771,781989,845,686277,42.892313,24245,2131,0.042425618,69885.75,0.263744755,5,69843,68889,69845,70345,70464,840,2131,0,0.054378157,0.046429970999999993,0.054376601,0.05399031,0.05389918,1.6393442619999998,0.0,5.0,10.0,5.0,0.0,0.0,0.0,0.0,15.0,-5.263157895,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,-5.263157895,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,10.0,0.0,0.0,-0.6861408170000001,0.6958111379999999,-0.9597387340000001,0.835628805,-0.25759187,-0.7491177990000001,1.651208201,-3.517186251,1.617350944,0.834956962,0.458119436,0.06471904,-3.779406837,2.1398429880000003,1.449100615,0.5826728879999999,-2.1904697719999997,1.716722888,-0.247698607,-0.18212149,0.38824467100000004,1.5909650819999999,0.005765018,-0.34118059999999995,-2.122720976,-0.7581428170000001,1.056822214,0.751063431,-0.893818986,1.4398081630000001,-0.8087424,0.652680653,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,3.0
25,0,35,0.0,0.0,18,107167,123180,1073,686293,42.893313,24403,2145,0.005346354,19093.5,1.2066933770000001,5,19688,19010,19050,19143,19171,1068,2145,0,0.192639156,0.19949601,0.199077955,0.19811271600000002,0.197823937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-4.166666667,0.0,-0.280830281,-0.593621724,-0.8149693570000001,0.89889428,-0.353300145,-0.220844305,2.411200415,-6.225641026,1.6257337040000002,0.33481031899999997,1.963361538,-1.1112018959999999,-5.411409982,1.95831955,2.0818061869999998,1.3798489980000002,-1.716681955,0.64743967,-0.68641165,0.295573494,0.08334105,2.377399781,-0.7687090209999999,0.793650794,-3.222958057,-0.478178879,1.0548198340000001,0.839440373,-1.381461676,1.3276368490000001,-1.351462711,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
20,0,31,0.89,0.93,12,85771,172631,851,686266,42.891625,24177,2125,0.009365831,30513.0,0.604070396,4,30982,0,30253,30632,30654,841,2125,20,0.122501612,100.0,0.125449804,0.123899576,0.123810765,1.522248244,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,26.31578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,-5.263157895,0.0,-0.512456638,-0.418170614,-1.2668176979999999,0.684018318,0.143582947,-1.4328106180000002,2.4574669190000002,-5.589764641,2.511932389,1.0182155290000001,1.8156346319999999,-0.598233255,-5.642151482,3.179947624,0.9220915470000001,1.048600884,-1.688117066,0.7536842109999999,-0.8379146609999999,0.866056844,-0.41205253700000005,0.871365416,-0.599430541,-0.32471280199999997,-3.525294305,-0.811003083,1.46478288,1.041088284,-1.8356793040000001,1.820735952,-1.298858213,0.9324009320000001,0,0,0,4,0,0,0,4,0,4,2,0,4,0,0,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,3.5
20,0,27,1.15,0.7,14,85772,316819,838,686287,42.892938,24233,2130,0.017188531,46785.33333,0.39396962,4,47313,46457,46676,47223,0,814,2130,20,0.080251737,0.08172921799999999,0.081346063,0.080404562,100.0,4.683840749,0.0,0.0,5.0,15.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,75.0,0.0,10.0,0.0,0.0,5.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,-5.263157895,0.0,-0.629972136,-0.705550329,-0.19540589100000003,-0.817910182,0.014994752,0.17527074399999998,1.8054226480000002,-4.740414342,2.275667859,2.033694879,1.014602427,-0.158927385,-19.40891303,3.066925641,-0.74625669,0.572966129,-1.998043873,0.716830443,-0.664516824,0.31769026,0.003430061,2.5632320490000002,-0.571474244,-0.41503560799999994,-3.5052173030000002,-0.461859356,2.271486582,0.711234158,-1.590768305,1.3956310680000001,-1.2882447670000001,0.699300699,4,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,4,0,0,3.0
20,0,23,0.07,0.19,20,85769,792103,857,686280,42.8925,24358,2141,0.042974338,69884.25,0.263750416,5,69843,68883,69845,70345,70464,852,2141,0,0.054378157,0.05513559,0.054376601,0.05399031,0.05389918,0.234192037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.263157895,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,-5.263157895,0.0,-0.6861408170000001,-0.262986159,-0.507299694,0.34258466200000004,-0.25759187,-0.7491177990000001,1.651208201,-3.517186251,1.80167658,0.829743055,0.458119436,0.06471904,-4.417624697,2.145636787,1.449100615,0.5826728879999999,-2.1904697719999997,1.044089902,-0.247698607,-0.18212149,0.38824467100000004,1.5909650819999999,-0.002882509,-0.72614773,-2.1302085280000003,-0.55465258,0.913068245,0.751063431,-0.947814212,0.648120394,-0.8157851490000001,0.18648018600000002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0
10,0,35,0.0,0.0,7,42886,77488,430,686282,42.892625,24404,2145,0.008407986,19093.5,0.48267735100000003,5,19688,19010,19050,19143,19171,425,2145,0,0.192639156,0.19949601,0.199077955,0.19811271600000002,0.197823937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-11.11111111,0.0,1.4005602240000001,-1.827242525,-1.1105565259999999,-0.44126597700000003,1.443269506,-1.568627451,3.006106153,-5.961735565,1.980355567,1.990965556,5.185399768,-2.022375215,-10.30913978,4.268711376000001,2.555480834,-0.27504342800000003,-6.986409076,4.27471637,-0.764058043,1.545869235,0.0,1.8843819869999998,0.46611688799999995,0.8166122259999999,-7.24881996,-2.2311631309999997,2.944465151,0.9722384909999999,-1.557152635,1.7485265230000002,-2.805642633,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0
15,999,27,1.06,0.65,12,64281,236739,630,686339,42.896188,24242,2131,0.017125216999999998,46989.66667,0.29419234,4,47315,46457,0,47223,47289,622,2131,20,0.080248348,0.08172921799999999,100.0,0.080404562,0.080292433,2.660406886,0.0,6.666666667,6.666666667,0.0,0.0,6.666666667,6.666666667,0.0,6.666666667,-7.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666667,13.33333333,21.42857143,0.0,0.0,0.0,6.666666667,6.666666667,0.0,6.666666667,0.0,13.33333333,-7.142857143,0.0,-0.016742006,0.062491157,-2.330916904,0.9023719490000001,-0.418813084,0.299956932,4.326656336,-5.948609643999999,1.938701851,1.86232924,1.55074022,-0.822361758,-5.7645560829999996,3.484189249,1.0140342340000001,-0.79740736,-2.823860476,1.395217022,0.08772582300000001,-4.5076031069999996,0.376271659,2.210892236,-0.34275469299999994,1.67508873,3.16283293,-1.868990601,1.528453675,0.797266515,-0.945052514,0.8580706779999999,-1.704950142,0.652680653,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2,2,2,0,2,0,0,0,4,0,0,0,0,0,0,3.0
